sa3_code16,d_15_17_fpeaw_mpeft,d_15_17_fpeaw_mpept,d_15_17_fpeaw_mpeaw,d_15_17_fpeaw_mpehns,d_15_17_fpeaw_mpet,d_15_17_fpeaw_mpulftw,d_15_17_fpeaw_mpulptw,d_15_17_fpeaw_mput,d_15_17_fpeaw_mptlf,d_15_17_fpeaw_mpnlf,d_15_17_fpeaw_mplfsns,d_15_17_fpeaw_t,d_15_17_fphns_mpeft,d_15_17_fphns_mpept,d_15_17_fphns_mpeaw,d_15_17_fphns_mpehns,d_15_17_fphns_mpet,d_15_17_fphns_mpulftw,d_15_17_fphns_mpulptw,d_15_17_fphns_mput,d_15_17_fphns_mptlf,d_15_17_fphns_mpnlf,d_15_17_fphns_mplfsns,d_15_17_fphns_t,d_15_17_fpet_mpeft,d_15_17_fpet_mpept,d_15_17_fpet_mpeaw,d_15_17_fpet_mpehns,d_15_17_fpet_mpet,d_15_17_fpet_mpulftw,d_15_17_fpet_mpulptw,d_15_17_fpet_mput,d_15_17_fpet_mptlf,d_15_17_fpet_mpnlf,d_15_17_fpet_mplfsns,d_15_17_fpet_t,d_15_17_fpulftw_mpeft,d_15_17_fpulftw_mpept,d_15_17_fpulftw_mpeaw,d_15_17_fpulftw_mpehns,d_15_17_fpulftw_mpet,d_15_17_fpulftw_mpulftw,d_15_17_fpulftw_mpulptw,d_15_17_fpulftw_mput,d_15_17_fpulftw_mptlf,d_15_17_fpulftw_mpnlf,d_15_17_fpulftw_mplfsns,d_15_17_fpulftw_t,d_15_17_fpulptw_mpeft,d_15_17_fpulptw_mpept,d_15_17_fpulptw_mpeaw,d_15_17_fpulptw_mpehns,d_15_17_fpulptw_mpet,d_15_17_fpulptw_mpulftw,d_15_17_fpulptw_mpulptw,d_15_17_fpulptw_mput,d_15_17_fpulptw_mptlf,d_15_17_fpulptw_mpnlf,d_15_17_fpulptw_mplfsns,d_15_17_fpulptw_t,d_15_17_fput_mpeft,d_15_17_fput_mpept,d_15_17_fput_mpeaw,d_15_17_fput_mpehns,d_15_17_fput_mpet,d_15_17_fput_mpulftw,d_15_17_fput_mpulptw,d_15_17_fput_mput,d_15_17_fput_mptlf,d_15_17_fput_mpnlf,d_15_17_fput_mplfsns,d_15_17_fput_t,d_15_17_fptlf_mpeft,d_15_17_fptlf_mpept,d_15_17_fptlf_mpeaw,d_15_17_fptlf_mpehns,d_15_17_fptlf_mpet,d_15_17_fptlf_mpulftw,d_15_17_fptlf_mpulptw,d_15_17_fptlf_mput,d_15_17_fptlf_mptlf,d_15_17_fptlf_mpnlf,d_15_17_fptlf_mplfsns,d_15_17_fptlf_t,d_15_17_fpnlf_mpeft,d_15_17_fpnlf_mpept,d_15_17_fpnlf_mpeaw,d_15_17_fpnlf_mpehns,d_15_17_fpnlf_mpet,d_15_17_fpnlf_mpulftw,d_15_17_fpnlf_mpulptw,d_15_17_fpnlf_mput,d_15_17_fpnlf_mptlf,d_15_17_fpnlf_mpnlf,d_15_17_fpnlf_mplfsns,d_15_17_fpnlf_t,d_15_17_fplfsns_mpeft,d_15_17_fplfsns_mpept,d_15_17_fplfsns_mpeaw,d_15_17_fplfsns_mpehns,d_15_17_fplfsns_mpet,d_15_17_fplfsns_mpulftw,d_15_17_fplfsns_mpulptw,d_15_17_fplfsns_mput,d_15_17_fplfsns_mptlf,d_15_17_fplfsns_mpnlf,d_15_17_fplfsns_mplfsns,d_15_17_fplfsns_t,d_15_17_fpt_mpeft,d_15_17_fpt_mpept,d_15_17_fpt_mpeaw,d_15_17_fpt_mpehns,d_15_17_fpt_mpet,d_15_17_fpt_mpulftw,d_15_17_fpt_mpulptw,d_15_17_fpt_mput,d_15_17_fpt_mptlf,d_15_17_fpt_mpnlf,d_15_17_fpt_mplfsns,d_15_17_fpt_t,d_18_20_fpeft_mpeft,d_18_20_fpeft_mpept,d_18_20_fpeft_mpeaw,d_18_20_fpeft_mpehns,d_18_20_fpeft_mpet,d_18_20_fpeft_mpulftw,d_18_20_fpeft_mpulptw,d_18_20_fpeft_mput,d_18_20_fpeft_mptlf,d_18_20_fpeft_mpnlf,d_18_20_fpeft_mplfsns,d_18_20_fpeft_t,d_18_20_fpept_mpeft,d_18_20_fpept_mpept,d_18_20_fpept_mpeaw,d_18_20_fpept_mpehns,d_18_20_fpept_mpet,d_18_20_fpept_mpulftw,d_18_20_fpept_mpulptw,d_18_20_fpept_mput,d_18_20_fpept_mptlf,d_18_20_fpept_mpnlf,d_18_20_fpept_mplfsns,d_18_20_fpept_t,d_18_20_fpeaw_mpeft,d_18_20_fpeaw_mpept,d_18_20_fpeaw_mpeaw,d_18_20_fpeaw_mpehns,d_18_20_fpeaw_mpet,d_18_20_fpeaw_mpulftw,d_18_20_fpeaw_mpulptw,d_18_20_fpeaw_mput,d_18_20_fpeaw_mptlf,d_18_20_fpeaw_mpnlf,d_18_20_fpeaw_mplfsns,d_18_20_fpeaw_t,d_18_20_fphns_mpeft,d_18_20_fphns_mpept,d_18_20_fphns_mpeaw,d_18_20_fphns_mpehns,d_18_20_fphns_mpet,d_18_20_fphns_mpulftw,d_18_20_fphns_mpulptw,d_18_20_fphns_mput,d_18_20_fphns_mptlf,d_18_20_fphns_mpnlf,d_18_20_fphns_mplfsns,d_18_20_fphns_t,d_18_20_fpet_mpeft,d_18_20_fpet_mpept,d_18_20_fpet_mpeaw,d_18_20_fpet_mpehns,d_18_20_fpet_mpet,d_18_20_fpet_mpulftw,d_18_20_fpet_mpulptw,d_18_20_fpet_mput,d_18_20_fpet_mptlf,d_18_20_fpet_mpnlf,d_18_20_fpet_mplfsns,d_18_20_fpet_t,d_18_20_fpulftw_mpeft,d_18_20_fpulftw_mpept,d_18_20_fpulftw_mpeaw,d_18_20_fpulftw_mpehns,d_18_20_fpulftw_mpet,d_18_20_fpulftw_mpulftw,d_18_20_fpulftw_mpulptw,d_18_20_fpulftw_mput,d_18_20_fpulftw_mptlf,d_18_20_fpulftw_mpnlf,d_18_20_fpulftw_mplfsns,d_18_20_fpulftw_t,d_18_20_fpulptw_mpeft,d_18_20_fpulptw_mpept,d_18_20_fpulptw_mpeaw,d_18_20_fpulptw_mpehns,d_18_20_fpulptw_mpet,d_18_20_fpulptw_mpulftw,d_18_20_fpulptw_mpulptw,d_18_20_fpulptw_mput,sa3_name16
50502,27,7,7,0,35,3,0,3,37,0,0,40,11,0,0,13,28,0,0,0,28,3,0,34,2088,318,38,21,2466,85,17,102,2565,133,0,2698,35,4,0,0,35,6,0,10,50,4,0,51,41,11,0,0,48,8,0,11,62,12,0,70,68,12,3,0,89,19,3,20,106,12,0,121,2161,336,40,26,2552,103,20,123,2674,144,0,2822,410,67,5,10,493,28,9,45,534,159,0,698,3,3,0,3,10,0,0,0,10,0,0,7,2572,405,41,35,3052,134,32,165,3218,301,0,3521,546,67,3,0,617,24,3,23,637,28,0,668,621,97,14,6,730,24,0,21,755,62,0,813,25,7,5,0,30,0,0,0,31,4,0,34,9,4,0,11,24,0,0,0,24,0,0,30,1190,168,23,22,1403,42,4,48,1455,96,0,1548,21,0,0,0,23,8,0,9,35,3,0,34,20,3,0,0,26,4,0,4,Stirling
50503,36,8,15,0,63,0,0,4,60,10,0,73,22,4,0,32,56,0,0,0,58,3,0,60,2821,387,68,53,3327,112,16,127,3454,139,7,3601,58,13,0,0,70,20,4,21,88,9,0,97,60,13,3,0,79,12,3,16,94,11,0,105,116,25,3,3,151,31,7,40,191,16,0,205,2938,407,72,54,3475,149,19,167,3641,161,7,3807,555,101,23,26,696,41,8,46,746,174,4,923,4,0,0,5,18,0,0,0,18,0,3,23,3500,506,94,87,4188,188,29,212,4403,332,16,4749,550,62,8,5,632,22,0,21,653,29,3,689,539,100,9,8,658,19,3,24,681,20,3,705,10,4,11,0,21,3,0,3,25,0,0,25,0,4,0,11,16,0,0,0,16,4,0,22,1107,164,31,22,1329,43,4,42,1371,55,4,1432,27,4,0,0,30,7,0,9,36,0,0,36,22,5,0,0,26,6,3,5,Wanneroo
50601,10,3,0,0,20,0,0,0,18,0,0,20,6,0,0,7,18,0,0,0,18,0,0,18,806,117,19,13,962,27,6,38,994,47,0,1042,18,0,0,0,20,8,0,8,24,0,0,24,24,3,0,0,27,3,0,3,37,5,0,41,45,3,0,0,50,12,0,12,59,5,0,60,856,117,19,13,1005,44,6,46,1050,50,0,1107,266,35,8,4,313,10,3,13,331,52,0,378,4,0,0,3,3,0,0,0,3,0,3,5,1126,157,24,21,1327,50,5,58,1384,106,7,1491,186,12,0,0,201,14,0,10,215,7,0,221,145,19,3,3,172,12,0,14,179,7,0,186,5,0,0,0,4,0,0,0,4,0,0,10,3,0,0,3,8,0,0,0,8,0,0,8,340,34,4,12,386,20,3,24,411,11,0,427,10,0,0,0,7,0,0,0,8,0,0,13,12,0,0,0,12,3,0,3,Armadale
50602,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,466,60,5,3,539,18,5,28,560,32,0,597,7,0,0,0,11,4,0,6,12,0,0,12,13,4,0,0,14,4,0,3,19,0,0,20,20,8,0,0,23,9,0,9,33,0,0,29,483,68,5,3,560,29,9,33,596,32,3,630,93,21,0,5,116,10,6,13,132,28,0,163,3,0,0,0,3,0,0,0,3,0,0,3,573,85,6,6,679,33,13,48,726,67,5,796,107,13,0,0,127,3,0,3,127,15,0,140,93,22,0,0,117,3,0,3,127,6,0,134,3,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,204,41,3,0,250,8,0,8,256,20,0,283,8,0,0,0,8,3,0,4,7,0,0,7,7,3,0,0,9,0,0,0,Belmont - Victoria Park
50603,12,3,4,0,24,3,0,3,21,0,0,23,9,0,0,5,11,0,0,0,12,6,0,17,1189,191,22,14,1421,83,12,94,1510,50,0,1566,30,3,4,0,40,15,3,20,57,0,0,65,50,14,5,0,72,9,0,8,81,0,0,80,80,19,7,0,112,26,3,29,140,8,0,145,1277,203,31,18,1530,104,18,126,1653,56,0,1706,298,47,22,7,373,25,12,36,409,85,3,493,0,0,0,0,0,0,0,0,0,0,3,7,1579,256,54,21,1903,134,28,159,2062,141,5,2208,325,44,4,3,375,26,8,29,411,28,0,433,329,70,11,0,411,28,4,31,443,34,0,475,6,0,3,0,16,0,0,0,16,0,0,14,4,0,0,9,11,0,0,0,11,0,0,18,666,119,19,9,819,54,8,63,876,65,0,942,14,0,3,0,18,5,0,12,24,0,0,27,20,0,0,0,21,7,0,7,Canning
50604,18,6,3,0,23,3,0,3,28,0,0,28,4,5,0,19,32,0,0,0,35,4,0,38,1369,213,35,40,1654,84,7,89,1745,86,0,1834,36,6,3,0,46,9,0,9,56,3,0,66,41,7,0,0,54,9,0,8,58,0,0,57,77,14,6,0,100,18,0,20,118,7,0,120,1445,230,38,40,1755,104,5,108,1858,94,0,1952,464,76,7,14,557,41,5,45,610,158,0,770,3,0,0,3,5,0,0,0,5,0,0,10,1913,306,48,53,2320,142,13,154,2470,258,7,2735,342,29,12,0,377,21,7,22,399,24,0,426,281,65,7,3,357,24,4,24,381,29,0,405,3,3,4,0,16,0,0,0,16,0,0,14,3,4,0,9,16,0,0,0,16,0,0,17,627,102,25,13,764,38,9,45,807,51,0,860,19,5,0,0,24,3,0,3,24,3,0,29,14,5,0,0,14,4,0,4,Gosnells
50605,10,0,6,0,18,0,0,0,13,0,0,13,7,0,0,3,8,0,0,0,12,0,0,12,857,105,28,10,996,29,7,35,1038,30,3,1069,26,0,0,0,26,7,0,7,33,0,0,29,22,0,0,0,24,9,0,9,25,0,0,26,44,0,0,0,44,13,0,13,56,3,0,60,901,105,24,7,1042,42,7,48,1091,33,3,1127,196,21,5,4,226,4,3,11,239,20,0,259,0,0,0,0,0,0,0,0,0,0,0,0,1097,124,31,19,1276,49,9,58,1332,58,3,1389,138,11,3,0,157,9,0,9,158,5,0,166,145,25,4,0,171,4,0,5,175,5,0,184,11,0,3,0,14,0,0,0,10,0,0,10,3,0,0,3,5,0,0,0,4,0,0,4,292,36,5,3,344,10,0,12,357,11,0,370,10,0,0,0,10,0,0,0,5,3,0,8,8,0,0,0,8,4,0,4,Kalamunda
50606,11,3,4,0,17,0,0,0,17,0,0,17,0,0,0,3,6,0,0,0,6,0,0,6,375,38,9,4,433,18,0,18,447,11,0,461,3,0,0,0,3,0,0,0,9,0,0,9,9,0,0,0,11,0,0,0,11,0,0,12,20,0,0,0,16,0,0,0,23,0,0,22,392,38,10,4,449,19,0,19,467,8,0,477,99,19,5,3,128,8,0,8,137,5,0,148,0,0,0,0,0,0,0,0,0,0,0,3,496,63,15,8,583,28,0,28,606,16,3,624,66,5,3,0,67,4,0,4,74,0,0,73,51,4,0,0,58,3,0,3,57,0,0,59,3,0,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,117,14,3,0,132,5,0,5,137,5,0,143,4,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,Serpentine - Jarrahdale
50607,3,0,3,0,4,0,0,0,4,0,0,4,3,0,0,0,3,0,0,0,3,0,0,4,422,52,4,3,482,22,4,28,511,32,0,542,0,0,0,0,0,0,0,0,4,0,0,4,9,3,0,0,6,3,0,3,11,0,0,12,8,3,0,0,12,3,0,4,18,0,0,16,432,57,4,3,497,31,0,32,527,34,0,557,94,16,4,0,117,5,3,9,127,23,0,151,0,0,0,0,0,0,0,0,0,0,0,0,530,74,8,5,613,35,4,38,653,58,0,706,122,24,0,0,142,15,0,16,158,6,0,165,162,24,0,0,183,3,0,3,187,5,0,195,3,0,0,0,9,0,0,0,9,0,0,10,0,0,0,9,9,0,0,0,9,0,0,9,287,45,4,9,341,17,0,16,353,15,0,370,9,0,0,0,9,0,0,0,9,0,0,9,0,3,0,0,3,0,0,0,South Perth
50701,23,3,8,0,33,3,0,3,36,3,0,39,5,5,0,12,25,0,0,0,25,3,0,23,1366,149,26,27,1569,61,12,77,1640,77,0,1719,22,0,0,0,22,5,0,5,29,11,0,35,31,0,0,3,39,10,0,12,51,7,0,55,52,4,3,3,59,13,0,15,80,12,0,93,1422,149,23,32,1633,78,13,93,1719,86,4,1808,299,34,15,9,361,20,4,23,383,56,0,434,0,0,0,0,3,0,0,0,3,0,0,0,1727,179,42,43,1993,96,18,111,2107,144,3,2251,285,24,8,3,318,10,4,11,329,16,0,344,282,44,8,3,335,11,0,14,349,12,0,363,10,0,4,0,16,0,0,0,16,0,0,14,0,0,0,3,8,0,0,0,11,0,0,11,576,70,17,11,676,19,4,25,696,27,0,728,12,0,0,0,11,0,0,0,12,0,0,12,17,0,0,0,15,0,0,0,Cockburn
50702,3,0,0,0,7,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,380,47,9,5,438,15,0,17,460,31,0,492,0,0,0,0,0,3,0,3,3,0,0,5,5,3,0,0,8,3,0,3,12,0,0,12,7,3,0,0,12,7,0,7,13,0,0,18,386,49,8,5,455,19,0,23,474,30,0,504,69,16,3,0,87,6,0,6,92,17,0,114,0,0,0,0,0,0,0,0,0,0,0,0,459,62,11,5,543,25,0,29,572,49,3,621,88,10,0,0,99,3,0,3,102,8,0,108,98,19,3,0,125,0,0,0,123,6,0,131,4,0,3,0,4,0,0,0,4,0,0,6,0,0,0,3,3,0,0,0,3,0,0,3,188,32,6,3,230,4,0,4,234,14,0,256,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,3,Fremantle
50703,7,0,3,0,10,0,0,0,10,0,0,6,7,0,0,8,7,0,0,0,7,3,0,10,322,57,8,8,385,19,3,21,406,33,0,447,13,0,3,0,15,3,0,3,15,0,0,21,12,7,0,0,17,5,0,5,17,0,0,23,19,6,3,0,30,7,0,7,38,0,0,41,342,58,8,11,419,22,3,25,448,39,0,484,123,25,3,0,152,9,0,9,157,23,0,178,0,0,0,0,0,0,0,0,0,0,0,0,462,85,14,7,566,36,3,34,601,57,0,667,61,7,4,0,78,8,0,11,87,4,0,88,51,13,0,0,65,4,0,4,66,4,0,75,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,115,20,3,3,144,11,0,11,153,5,0,163,7,0,0,0,6,0,0,0,6,0,0,6,7,0,0,0,8,3,0,3,Kwinana
50704,19,0,0,0,22,0,0,0,24,0,0,23,8,0,0,3,11,0,0,0,11,0,0,12,1676,173,25,10,1880,52,13,62,1945,63,0,2010,10,3,0,0,15,7,0,7,25,3,0,23,36,0,0,0,39,3,0,0,40,4,0,44,45,3,0,0,55,7,0,8,64,6,0,67,1726,176,27,10,1932,58,16,72,2006,70,0,2077,311,41,7,8,364,32,0,33,393,54,0,441,3,0,0,3,7,0,0,0,7,0,4,11,2036,221,31,20,2302,86,12,103,2404,125,4,2532,425,55,4,4,488,16,5,24,510,23,0,533,485,67,9,0,563,16,10,23,587,17,0,603,11,3,0,0,17,0,0,0,17,4,0,21,4,0,0,4,3,0,0,0,3,0,0,8,925,126,17,7,1075,33,10,44,1121,46,0,1172,17,0,0,0,20,8,0,8,23,0,0,23,11,0,0,0,12,0,0,0,Melville
50705,31,4,11,0,49,0,0,0,47,0,0,51,14,0,0,4,23,0,0,0,23,0,4,23,1617,146,49,28,1848,75,5,85,1929,94,4,2030,36,0,0,0,38,8,0,8,52,3,0,53,63,4,0,3,74,3,0,3,73,8,0,83,101,7,0,3,111,15,0,16,128,9,0,130,1715,151,51,35,1954,92,10,97,2057,103,4,2164,398,46,18,13,476,25,0,25,505,58,0,564,3,0,0,0,3,0,0,0,3,0,0,5,2121,200,70,44,2439,112,10,124,2562,164,0,2726,279,28,7,4,311,10,0,10,322,12,0,335,240,15,12,3,265,9,0,9,275,12,0,290,8,0,3,0,10,0,0,0,13,0,0,16,5,0,0,3,10,0,0,0,10,3,0,13,524,43,21,8,594,18,0,18,613,35,0,646,12,0,3,0,13,4,0,4,18,3,0,17,9,3,0,0,8,0,0,0,Rockingham
50901,22,3,5,3,24,0,0,0,24,0,0,31,0,3,0,4,10,0,0,0,10,0,0,10,666,106,12,18,804,7,7,12,817,42,0,859,3,0,0,0,9,0,0,0,6,0,0,6,4,0,0,0,6,0,0,0,6,0,0,11,9,0,0,0,16,0,0,0,18,0,0,14,674,107,16,19,818,13,7,17,833,41,0,877,129,36,3,0,170,3,3,6,179,45,0,224,3,0,0,0,5,0,0,0,5,0,0,4,806,147,17,18,988,19,7,21,1012,86,0,1101,32,4,0,0,37,0,0,3,39,0,0,43,32,7,0,0,41,0,3,3,45,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,3,65,13,0,3,88,0,3,5,88,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Albany
50902,3,0,5,0,9,0,0,0,9,0,0,7,5,0,0,6,11,0,0,0,11,0,0,12,418,69,27,13,524,14,0,13,536,40,0,573,3,7,0,0,10,0,0,0,10,3,0,9,7,0,0,0,9,0,0,0,9,0,0,10,9,4,0,0,16,0,0,0,19,4,0,23,430,76,27,13,542,13,0,13,553,40,0,594,105,15,7,5,124,7,0,7,132,35,0,165,0,0,0,0,0,0,0,0,0,0,0,4,534,88,32,16,662,25,0,23,688,74,0,764,40,3,0,0,39,0,0,0,39,3,0,43,28,10,0,0,43,0,0,0,43,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,64,8,7,3,88,0,0,0,88,3,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wheat Belt - North
50903,0,3,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,126,14,6,0,153,0,0,0,153,6,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,14,6,0,153,0,0,0,153,6,0,161,24,3,0,0,29,0,0,0,28,11,0,36,0,0,0,0,0,0,0,0,0,0,0,0,153,21,10,0,180,3,0,3,186,16,0,197,10,0,0,0,10,0,0,0,10,0,0,10,10,0,0,0,10,0,0,0,10,0,0,11,0,0,4,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,0,13,0,0,0,13,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wheat Belt - South
51001,0,0,9,0,9,0,0,0,9,0,0,9,3,0,0,7,9,0,0,0,9,4,0,11,190,33,10,8,237,3,0,3,243,18,0,258,3,0,0,0,3,3,0,10,9,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,5,3,0,10,11,3,0,15,192,33,8,8,244,10,0,13,253,18,0,275,19,3,0,3,28,17,0,17,48,49,0,93,0,0,0,0,0,0,0,0,0,0,0,6,215,34,11,9,276,25,0,28,305,67,0,370,8,0,0,0,8,0,0,0,9,0,0,11,0,3,0,0,8,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,17,0,0,0,18,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kimberley
51002,5,0,3,0,7,0,0,0,7,0,0,6,0,0,0,7,7,0,0,0,7,0,0,7,217,16,3,3,239,4,0,4,243,7,0,249,3,0,0,0,3,3,0,3,4,0,0,4,0,0,5,0,5,0,0,0,5,0,0,5,4,0,5,0,11,3,0,3,13,0,0,13,223,14,5,3,253,5,0,5,259,7,0,266,29,8,0,6,35,4,0,4,40,10,0,55,4,0,0,0,6,0,0,0,6,0,4,5,257,18,5,10,292,9,0,9,304,16,3,322,9,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,13,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,East Pilbara
51003,3,3,0,0,6,0,0,0,6,0,0,6,0,0,0,3,5,0,0,0,5,0,0,9,327,33,10,8,375,6,0,6,381,12,0,391,9,3,0,0,12,10,0,10,21,0,0,21,3,0,0,0,3,3,0,3,7,0,0,5,12,3,0,0,14,11,0,11,23,0,0,30,342,30,10,8,393,19,0,19,408,11,0,419,47,4,4,5,65,3,0,3,63,10,0,70,3,0,0,0,3,0,0,0,3,0,0,6,392,38,18,9,457,19,0,19,476,17,4,497,4,0,0,0,4,0,0,0,9,0,0,9,4,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,16,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,West Pilbara
51101,8,0,0,0,10,0,0,0,10,0,0,10,3,0,0,5,8,0,0,0,8,0,0,8,226,19,5,8,256,3,0,4,266,6,0,269,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,7,0,0,0,4,0,0,4,232,21,5,8,261,3,0,7,269,6,0,274,47,3,0,0,50,0,0,0,53,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,280,21,3,8,313,4,3,7,324,11,0,332,4,0,0,0,7,0,0,0,7,0,0,8,4,0,0,0,5,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,10,0,0,0,10,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Esperance
51102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,11,5,3,76,0,0,0,73,5,0,80,0,0,0,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,59,14,5,3,75,3,0,3,81,5,0,85,9,0,0,0,10,0,0,0,11,5,0,14,0,0,0,0,0,0,0,0,0,0,0,0,64,15,5,3,81,5,0,5,84,9,0,102,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gascoyne
51103,3,0,0,0,3,0,0,0,3,0,0,3,4,0,0,9,15,0,0,0,15,0,0,15,481,37,8,19,542,7,3,12,554,16,4,570,5,3,0,0,10,5,0,5,8,0,0,8,3,0,0,0,10,0,0,0,6,0,0,6,13,5,0,0,13,3,0,3,16,0,0,16,492,39,8,19,558,13,3,16,574,16,4,589,83,9,4,0,95,3,0,9,100,19,0,118,0,0,0,0,0,0,0,0,0,0,0,0,575,44,14,20,648,21,3,20,669,31,4,710,17,0,0,0,17,0,0,0,17,0,0,17,13,5,0,0,16,0,0,0,16,0,0,19,0,0,3,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,35,5,3,0,38,0,0,0,38,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Goldfields
51104,9,0,5,0,14,0,0,0,14,0,0,14,0,0,0,3,3,0,0,0,3,0,0,3,608,91,34,10,750,16,3,21,774,22,0,796,10,0,0,0,12,3,0,3,10,5,0,14,7,0,0,3,9,0,3,3,11,0,0,9,14,0,0,3,17,3,3,5,21,3,0,24,628,93,34,15,770,19,3,23,791,28,0,823,101,12,3,10,120,11,0,11,127,24,3,156,0,0,0,0,0,0,0,0,0,0,0,0,724,101,39,25,887,30,3,31,923,54,3,979,29,3,3,0,35,0,0,0,38,0,0,36,26,3,3,0,33,0,0,0,33,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,7,6,0,72,3,0,3,69,3,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mid West
60101,3,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,202,32,7,3,240,3,0,5,242,14,0,257,0,0,0,0,0,4,0,4,4,0,0,4,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,4,0,4,3,0,0,3,200,28,7,3,240,3,0,7,246,14,0,261,38,12,3,0,61,0,0,0,61,33,0,90,0,0,0,0,0,0,0,0,0,0,0,3,241,40,4,8,295,3,0,7,303,48,3,351,27,3,0,0,30,0,0,0,30,0,0,37,37,3,0,0,44,0,0,0,40,6,0,47,4,0,0,0,5,0,0,0,5,0,0,3,0,0,0,3,3,0,0,0,3,0,0,3,65,8,0,4,80,0,0,0,82,9,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brighton
60102,6,0,7,0,13,0,0,0,13,0,0,13,0,0,0,0,5,0,0,0,5,0,0,3,719,102,18,8,844,10,3,10,854,29,0,880,3,3,0,0,6,3,0,3,11,0,0,11,11,4,0,0,15,0,3,4,17,0,0,17,13,5,0,0,18,8,3,9,24,0,0,24,730,109,18,8,862,16,4,19,876,29,0,909,73,24,4,5,103,0,0,0,106,38,0,145,0,0,0,0,0,0,0,0,0,0,0,0,799,126,17,15,960,16,4,19,982,73,0,1050,118,12,4,0,131,0,0,0,132,7,0,141,137,17,3,0,158,0,0,0,156,10,0,169,3,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,5,0,0,0,5,0,0,3,265,28,7,4,304,3,0,3,304,21,0,327,3,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,5,0,0,0,Hobart - North East
