sa3_code16,d_0_4_fpeft_mpeft,d_0_4_fpeft_mpept,d_0_4_fpeft_mpeaw,d_0_4_fpeft_mpehns,d_0_4_fpeft_mpet,d_0_4_fpeft_mpulftw,d_0_4_fpeft_mpulptw,d_0_4_fpeft_mput,d_0_4_fpeft_mptlf,d_0_4_fpeft_mpnlf,d_0_4_fpeft_mplfsns,d_0_4_fpeft_t,d_0_4_fpept_mpeft,d_0_4_fpept_mpept,d_0_4_fpept_mpeaw,d_0_4_fpept_mpehns,d_0_4_fpept_mpet,d_0_4_fpept_mpulftw,d_0_4_fpept_mpulptw,d_0_4_fpept_mput,d_0_4_fpept_mptlf,d_0_4_fpept_mpnlf,d_0_4_fpept_mplfsns,d_0_4_fpept_t,d_0_4_fpeaw_mpeft,d_0_4_fpeaw_mpept,d_0_4_fpeaw_mpeaw,d_0_4_fpeaw_mpehns,d_0_4_fpeaw_mpet,d_0_4_fpeaw_mpulftw,d_0_4_fpeaw_mpulptw,d_0_4_fpeaw_mput,d_0_4_fpeaw_mptlf,d_0_4_fpeaw_mpnlf,d_0_4_fpeaw_mplfsns,d_0_4_fpeaw_t,d_0_4_fphns_mpeft,d_0_4_fphns_mpept,d_0_4_fphns_mpeaw,d_0_4_fphns_mpehns,d_0_4_fphns_mpet,d_0_4_fphns_mpulftw,d_0_4_fphns_mpulptw,d_0_4_fphns_mput,d_0_4_fphns_mptlf,d_0_4_fphns_mpnlf,d_0_4_fphns_mplfsns,d_0_4_fphns_t,d_0_4_fpet_mpeft,d_0_4_fpet_mpept,d_0_4_fpet_mpeaw,d_0_4_fpet_mpehns,d_0_4_fpet_mpet,d_0_4_fpet_mpulftw,d_0_4_fpet_mpulptw,d_0_4_fpet_mput,d_0_4_fpet_mptlf,d_0_4_fpet_mpnlf,d_0_4_fpet_mplfsns,d_0_4_fpet_t,d_0_4_fpulftw_mpeft,d_0_4_fpulftw_mpept,d_0_4_fpulftw_mp_eaw,d_0_4_fpulftw_mp_e_hw_ns,d_0_4_fpulftw_mpet,d_0_4_fpulftw_mpulftw,d_0_4_fpulftw_mpulptw,d_0_4_fpulftw_mput,d_0_4_fpulftw_mptlf,d_0_4_fpulftw_mpnlf,d_0_4_fpulftw_mplfsns,d_0_4_fpulftw_t,d_0_4_fpulptw_mpeft,d_0_4_fpulptw_mpept,d_0_4_fpulptw_mpeaw,d_0_4_fpulptw_mpem_hw_ns,d_0_4_fpulptw_mpet,d_0_4_fpulptw_mpulftw,d_0_4_fpulptw_mpulptw,d_0_4_fpulptw_mput,d_0_4_fpulptw_mptlf,d_0_4_fpulptw_mpnlf,d_0_4_fpulptw_mplfsns,d_0_4_fpulptw_t,d_0_4_fput_mpeft,d_0_4_fput_mpept,d_0_4_fput_mpeaw,d_0_4_fput_mp_e_hns,d_0_4_fput_mpet,d_0_4_fput_mpulftw,d_0_4_fput_mpulptw,d_0_4_fput_mput,d_0_4_fput_mptlf,d_0_4_fput_mpnlf,d_0_4_fput_mplfsns,d_0_4_fput_t,d_0_4_fptlf_mpeft,d_0_4_fptlf_mpept,d_0_4_fptlf_mpeaw,d_0_4_fptlf_mpehns,d_0_4_fptlf_mpet,d_0_4_fptlf_mpulftw,d_0_4_fptlf_mpulptw,d_0_4_fptlf_mput,d_0_4_fptlf_mptlf,d_0_4_fptlf_mpnlf,d_0_4_fptlf_mplfsns,d_0_4_fptlf_t,d_0_4_fpnlf_mpeft,d_0_4_fpnlf_mpept,d_0_4_fpnlf_mpeaw,d_0_4_fpnlf_mp_e_hns,d_0_4_fpnlf_mpet,d_0_4_fpnlf_mpuemplfftw,d_0_4_fpnlf_mpuemplfptw,d_0_4_fpnlf_mput,d_0_4_fpnlf_mptlf,d_0_4_fpnlf_mpnlf,d_0_4_fpnlf_mplfsns,d_0_4_fpnlf_t,d_0_4_fplfsns_mpeft,d_0_4_fplfsns_mpept,d_0_4_fplfsns_mpeaw,d_0_4_fplfsns_mp_e_hns,d_0_4_fplfsns_mpet,d_0_4_fplfsns_mpulftw,d_0_4_fplfsns_mpulptw,d_0_4_fplfsns_mput,d_0_4_fplfsns_mptlf,d_0_4_fplfsns_mpnlf,d_0_4_fplfsns_mplfsns,d_0_4_fplfsns_t,d_0_4_fpt_mpeft,d_0_4_fpt_mpept,d_0_4_fpt_mpeaw,d_0_4_fpt_mpehns,d_0_4_fpt_mpet,d_0_4_fpt_mpulftw,d_0_4_fpt_mpulptw,d_0_4_fpt_mput,d_0_4_fpt_mptlf,d_0_4_fpt_mpnlf,d_0_4_fpt_mplfsns,d_0_4_fpt_t,d_5_9_fpeft_mpeft,d_5_9_fpeft_mpept,d_5_9_fpeft_mpeaw,d_5_9_fpeft_mpehns,d_5_9_fpeft_mpet,d_5_9_fpeft_mpulftw,d_5_9_fpeft_mpulptw,d_5_9_fpeft_mput,d_5_9_fpeft_mptlf,d_5_9_fpeft_mpnlf,d_5_9_fpeft_mplfsns,d_5_9_fpeft_t,d_5_9_fpept_mpeft,d_5_9_fpept_mpept,d_5_9_fpept_mpeaw,d_5_9_fpept_mpehns,d_5_9_fpept_mpet,d_5_9_fpept_mpulftw,d_5_9_fpept_mpulptw,d_5_9_fpept_mput,d_5_9_fpept_mptlf,d_5_9_fpept_mpnlf,d_5_9_fpept_mplfsns,d_5_9_fpept_t,d_5_9_fpeaw_mpeft,d_5_9_fpeaw_mpept,d_5_9_fpeaw_mpeaw,d_5_9_fpeaw_mpehns,d_5_9_fpeaw_mpet,d_5_9_fpeaw_mpulftw,d_5_9_fpeaw_mpulptw,d_5_9_fpeaw_mput,d_5_9_fpeaw_mptlf,d_5_9_fpeaw_mpnlf,d_5_9_fpeaw_mplfsns,d_5_9_fpeaw_t,d_5_9_fphns_mpeft,d_5_9_fphns_mpept,d_5_9_fphns_mpeaw,d_5_9_fphns_mpehns,d_5_9_fphns_mpet,d_5_9_fphns_mpulftw,d_5_9_fphns_mpulptw,d_5_9_fphns_mput,d_5_9_fphns_mptlf,d_5_9_fphns_mpnlf,d_5_9_fphns_mplfsns,d_5_9_fphns_t,d_5_9_fpet_mpeft,d_5_9_fpet_mpept,d_5_9_fpet_mpeaw,d_5_9_fpet_mp_e_hns,d_5_9_fpet_mpet,d_5_9_fpet_mpulftw,d_5_9_fpet_mpulptw,d_5_9_fpet_mput,sa3_name16
50603,442,86,10,0,543,24,9,34,573,41,0,613,1003,160,17,3,1175,16,5,23,1203,33,0,1232,190,29,19,0,242,4,0,10,245,15,0,256,13,4,0,7,25,0,0,0,25,3,0,26,1646,285,43,10,1983,46,14,63,2043,83,3,2136,49,13,3,0,62,13,0,13,75,9,0,82,116,19,4,0,140,13,9,22,158,5,0,169,161,32,4,0,204,25,7,32,233,11,0,249,1807,315,49,13,2187,75,26,94,2284,102,3,2382,1230,249,27,32,1541,76,15,90,1633,204,11,1845,8,0,0,7,16,0,0,0,16,0,14,25,3043,563,85,51,3740,149,39,188,3928,304,21,4255,673,134,8,5,822,46,13,61,885,72,0,953,1252,168,12,5,1437,21,6,31,1468,45,0,1520,36,6,4,5,47,5,0,5,56,3,0,59,24,8,0,8,40,0,0,0,40,0,0,42,1982,321,21,23,2353,75,20,96,Canning
50604,675,114,3,8,806,36,6,44,849,58,0,904,1456,213,28,12,1710,33,3,40,1749,46,0,1792,298,27,41,7,372,5,0,7,380,6,0,383,26,8,0,21,57,0,0,3,59,3,3,67,2460,360,72,48,2943,80,13,95,3030,113,3,3146,90,20,0,3,111,8,4,12,129,11,0,137,138,17,11,3,174,21,4,27,200,3,0,205,231,40,11,8,284,31,9,42,326,14,0,342,2688,402,81,52,3229,117,18,130,3359,123,3,3486,2202,373,46,62,2682,205,24,224,2905,329,11,3242,9,0,0,9,12,3,0,3,18,4,25,45,4896,768,131,119,5917,321,42,356,6280,461,39,6770,874,140,14,6,1040,59,6,65,1101,86,0,1184,1657,210,24,23,1920,58,4,66,1982,67,0,2052,62,10,14,0,85,0,0,0,87,4,0,94,27,3,0,18,52,0,0,3,49,7,3,65,2619,370,50,54,3095,124,8,129,Gosnells
50605,280,47,5,3,330,13,6,17,344,23,0,364,769,99,11,4,880,20,0,20,900,19,0,913,161,12,21,0,194,7,0,7,200,0,0,198,9,8,0,7,25,3,0,3,30,0,0,29,1215,164,37,18,1434,34,8,37,1474,41,0,1511,29,3,0,0,32,3,0,0,33,0,4,35,48,3,3,6,64,9,0,4,66,3,0,69,71,8,4,6,90,8,0,11,99,4,4,103,1289,168,42,19,1525,42,11,50,1570,42,3,1615,859,76,20,15,970,52,0,55,1019,55,0,1077,3,0,0,0,4,0,0,0,4,0,3,7,2146,246,62,36,2495,94,10,103,2595,94,5,2700,416,58,7,0,483,18,7,23,509,27,0,536,1056,123,26,9,1222,20,4,19,1239,19,0,1256,39,9,4,0,48,0,0,0,51,0,0,51,7,3,0,13,17,0,0,0,17,3,0,22,1518,188,35,19,1769,37,11,46,Kalamunda
50606,155,15,3,0,170,7,0,7,177,18,0,193,511,51,9,7,578,7,0,6,588,9,0,594,77,0,8,0,89,7,0,7,100,5,0,98,7,0,0,5,12,0,0,0,12,0,0,12,752,66,19,13,846,26,0,23,870,27,0,893,34,4,0,0,37,5,0,7,38,0,0,43,30,8,0,0,39,5,0,5,42,0,0,49,59,12,0,0,77,6,0,10,89,3,0,89,811,77,17,13,919,36,0,36,958,23,0,985,609,63,30,14,721,22,0,22,743,35,0,778,0,0,0,0,3,0,0,0,3,0,6,13,1417,148,43,30,1645,57,0,58,1698,61,11,1774,218,16,7,3,245,9,0,9,255,25,0,283,510,54,3,11,576,16,0,15,598,14,0,607,19,3,0,0,23,0,0,0,23,0,0,23,3,0,0,3,4,0,0,0,4,3,0,8,753,72,10,16,855,27,0,27,Serpentine - Jarrahdale
50607,155,21,0,0,184,8,3,13,199,11,3,207,423,53,3,4,478,0,0,0,484,13,0,496,114,18,4,0,144,9,0,9,144,4,0,149,4,0,0,3,4,3,0,3,9,0,0,9,702,91,14,4,814,17,3,26,837,30,3,870,14,0,0,0,14,3,0,3,23,0,0,21,23,0,0,0,26,8,0,3,33,5,0,37,39,0,0,0,38,11,0,10,53,3,0,52,741,96,14,7,853,30,3,36,887,33,3,925,483,61,17,4,567,12,9,18,583,53,3,638,0,0,0,0,6,0,0,0,6,0,4,8,1224,155,29,14,1422,35,14,52,1476,88,13,1574,294,29,0,0,327,11,5,20,342,20,0,362,596,48,0,4,652,10,3,12,662,15,0,680,12,3,0,0,13,0,0,0,15,0,0,15,5,0,0,0,4,0,0,0,4,0,0,4,907,82,6,8,996,23,8,33,South Perth
50701,597,98,14,5,710,28,6,28,740,43,3,789,1833,185,35,10,2053,40,7,47,2102,39,3,2144,376,37,46,6,468,9,4,13,475,9,0,484,24,0,0,18,44,0,0,0,46,0,0,44,2836,314,92,35,3275,78,13,94,3367,85,4,3454,61,6,0,0,62,12,3,11,78,7,0,89,105,14,4,3,128,10,0,15,141,0,0,144,170,19,4,3,195,27,0,28,222,10,0,225,3002,337,98,37,3471,99,21,116,3584,90,4,3682,1701,158,43,35,1932,85,8,91,2020,123,3,2149,6,0,0,3,7,0,0,0,7,0,5,14,4708,487,139,74,5410,184,22,211,5617,215,17,5844,787,112,5,3,903,28,5,36,940,52,3,989,2062,184,23,18,2294,54,6,62,2357,42,0,2397,66,10,16,0,92,4,0,3,90,3,0,97,22,0,0,24,52,3,0,3,53,0,4,56,2937,305,45,51,3339,89,20,101,Cockburn
50702,133,26,3,0,162,3,3,4,164,8,0,180,496,59,0,4,562,12,0,13,571,15,0,587,103,12,12,3,134,3,0,3,136,4,0,136,0,0,0,3,3,0,0,0,3,0,0,3,731,98,18,10,858,16,0,21,874,32,0,907,3,0,0,0,3,0,0,0,4,0,0,4,16,0,0,3,22,3,0,3,30,0,0,30,22,0,0,3,24,4,0,7,34,0,0,34,755,106,17,11,888,21,3,27,912,32,0,936,371,41,12,0,421,11,9,21,447,18,3,467,0,0,0,0,0,0,0,0,0,3,3,4,1122,146,35,11,1309,34,9,49,1356,54,6,1408,181,54,9,3,243,4,0,10,250,26,0,277,564,66,5,5,641,10,0,8,654,15,0,669,14,0,0,0,14,0,0,0,14,0,0,14,3,3,0,0,7,0,0,0,7,0,0,7,756,126,16,13,912,18,3,22,Fremantle
50703,252,28,4,6,295,15,4,21,308,10,0,321,572,69,6,3,654,20,0,20,671,17,0,688,134,21,12,3,164,5,0,5,173,7,3,176,8,0,0,3,13,0,0,0,10,0,4,12,968,118,20,16,1117,39,4,42,1162,36,3,1207,30,0,0,0,33,3,0,6,41,0,0,40,79,3,0,0,82,9,0,9,88,0,0,95,105,5,0,0,114,17,4,13,133,4,0,135,1073,121,26,16,1236,53,8,57,1292,43,3,1340,781,91,27,23,921,59,0,60,989,89,3,1083,0,0,3,0,8,0,0,0,8,0,15,24,1855,214,56,42,2164,115,7,124,2283,130,28,2441,294,40,8,6,342,22,3,25,366,24,0,389,502,58,9,3,572,23,0,23,601,23,0,618,27,0,6,3,36,0,0,0,38,0,0,39,11,0,0,11,18,0,0,0,18,3,0,27,833,95,23,23,973,44,3,45,Kwinana
50704,375,54,4,3,441,16,6,21,463,46,0,505,1356,149,24,5,1540,27,0,27,1565,27,0,1589,291,25,22,0,340,3,8,8,351,6,0,355,13,3,0,13,22,0,0,0,25,3,0,27,2041,228,53,24,2347,46,9,60,2403,79,3,2480,26,0,0,0,28,6,0,7,38,0,0,41,75,9,6,0,85,4,0,4,89,0,0,93,98,10,6,0,116,11,0,12,130,4,0,133,2138,243,57,24,2454,63,13,71,2529,76,3,2611,1241,104,38,14,1394,44,10,52,1449,71,0,1519,4,0,0,0,8,0,0,0,8,0,3,6,3383,343,92,37,3857,104,14,125,3980,149,4,4133,698,105,12,7,826,24,5,27,857,47,0,902,1940,166,26,7,2139,35,0,34,2173,40,0,2219,65,0,16,0,80,3,0,5,82,3,0,87,9,0,0,16,26,0,0,0,26,0,0,25,2707,281,53,28,3069,58,9,69,Melville
50705,576,64,14,0,654,33,8,39,692,38,0,734,1616,155,48,13,1828,35,4,40,1866,33,0,1899,339,43,51,6,440,10,0,10,448,18,0,461,23,0,3,16,46,3,0,3,50,0,0,53,2549,258,117,44,2966,83,7,92,3054,87,4,3146,47,4,0,0,55,11,0,11,64,8,0,72,171,13,13,4,199,10,0,10,213,6,0,217,218,20,13,7,253,24,0,24,276,11,0,291,2769,283,125,49,3220,107,7,114,3337,99,4,3439,2199,228,99,50,2580,163,7,172,2753,143,3,2891,6,0,0,4,14,0,0,0,12,0,8,26,4979,515,224,100,5814,266,17,282,6101,242,21,6360,953,81,38,4,1077,42,4,45,1123,74,0,1199,2002,195,40,9,2251,63,4,67,2319,48,6,2371,74,18,18,3,112,4,0,4,120,9,0,129,16,0,3,9,28,0,0,0,28,0,3,33,3049,293,100,28,3469,119,9,126,Rockingham
50901,203,27,3,3,237,3,3,5,242,26,0,261,684,94,13,7,796,13,0,13,813,28,0,839,104,16,20,0,143,0,0,0,143,3,0,147,8,0,0,5,12,0,0,0,14,0,0,14,1000,132,40,13,1188,15,3,15,1203,52,0,1260,11,3,0,0,16,0,0,0,16,0,0,18,14,0,0,0,18,9,3,7,22,3,0,24,27,0,0,0,30,9,3,7,39,6,0,40,1024,134,45,13,1220,22,5,28,1241,59,0,1298,738,141,56,16,942,36,19,53,1003,70,3,1073,6,0,0,0,6,0,0,0,6,0,0,10,1766,277,99,32,2172,61,23,78,2251,131,6,2389,392,63,10,4,465,8,5,13,479,42,0,518,966,156,33,11,1159,20,3,19,1183,40,0,1221,27,8,11,0,44,0,0,0,47,0,0,47,12,3,0,15,28,3,0,3,29,0,0,32,1397,227,55,33,1706,27,13,39,Albany
50902,208,19,3,0,230,4,0,4,234,18,0,251,663,58,16,3,737,12,0,12,748,12,0,756,105,7,11,0,128,4,0,4,134,3,0,135,14,3,0,5,23,0,0,0,23,0,0,23,994,87,31,10,1121,15,0,21,1140,26,0,1168,11,0,0,0,11,3,0,3,13,0,0,12,27,4,4,0,36,3,0,3,38,0,0,40,31,4,4,0,43,7,0,7,46,0,0,52,1026,88,37,10,1159,27,0,25,1183,31,3,1218,741,77,37,20,874,40,8,48,914,79,0,999,4,0,0,0,12,0,0,0,12,0,11,20,1771,167,76,34,2044,62,6,70,2111,106,13,2230,420,47,3,6,472,4,0,4,479,25,0,501,903,96,25,13,1034,3,3,9,1038,23,0,1071,15,0,15,0,30,0,0,0,30,0,0,32,9,0,0,11,23,0,0,0,23,0,0,23,1351,138,39,30,1555,10,3,9,Wheat Belt - North
50903,76,9,0,0,84,0,0,0,86,3,0,89,314,23,11,0,357,7,0,7,357,7,0,365,54,7,5,0,63,0,0,0,63,0,0,65,5,4,0,4,11,0,0,0,11,0,0,11,455,40,20,4,515,3,0,3,522,12,0,532,0,0,0,0,0,0,0,0,4,3,0,9,9,0,0,0,11,0,0,0,8,0,0,8,9,4,0,0,7,0,0,0,12,3,0,15,459,40,20,4,528,6,0,10,538,12,0,545,302,35,13,4,353,20,3,19,375,23,3,404,6,0,0,0,6,0,0,0,6,0,9,10,760,78,36,9,886,27,3,28,917,36,9,961,176,14,3,0,189,7,0,7,197,0,0,201,434,38,7,3,485,8,0,9,487,3,3,496,19,6,11,0,34,0,0,0,34,3,0,34,10,0,0,3,11,0,0,0,11,0,0,11,637,60,22,3,717,6,0,10,Wheat Belt - South
51001,217,43,9,4,272,8,3,14,287,34,0,318,349,46,18,4,412,8,0,8,419,27,0,444,85,11,16,7,115,4,0,4,116,3,0,124,10,0,0,12,20,3,0,3,18,3,3,24,658,104,38,22,825,22,3,20,848,61,3,912,4,0,0,0,4,14,0,14,22,10,3,30,10,0,0,0,16,6,0,4,15,0,0,21,18,0,0,0,19,21,0,23,35,10,3,47,676,104,38,22,841,42,4,43,887,65,5,961,321,51,13,9,393,69,7,75,467,250,7,728,3,0,0,0,6,3,0,3,8,4,9,21,995,155,52,30,1241,108,9,121,1364,323,22,1706,346,66,11,0,423,14,0,14,438,31,0,471,362,58,17,10,453,6,0,12,458,38,0,494,19,3,9,0,25,0,0,0,25,3,0,30,3,0,0,6,16,0,0,0,13,0,0,19,730,125,36,17,911,20,0,21,Kimberley
51002,169,21,3,3,200,3,0,3,197,17,0,219,303,17,5,3,334,0,0,0,334,9,0,340,61,6,17,4,92,0,0,0,92,3,0,96,6,0,0,3,14,0,0,0,14,0,0,15,547,48,28,19,639,3,0,3,639,27,0,667,12,0,0,0,9,8,0,8,19,0,0,19,33,0,3,3,39,3,0,3,47,0,3,51,47,0,3,3,55,10,0,10,61,0,3,66,586,52,32,17,688,12,0,12,699,27,7,732,498,29,18,21,567,19,0,20,590,46,4,636,7,0,0,3,9,0,0,0,9,0,16,24,1094,79,53,47,1264,34,0,36,1296,69,24,1396,281,16,4,0,301,7,0,7,306,15,0,326,370,25,8,5,409,6,0,6,414,8,0,416,21,0,7,0,30,4,0,4,36,8,0,43,3,0,0,5,10,0,0,0,10,3,0,13,677,43,16,13,753,10,0,10,East Pilbara
51003,218,11,0,0,237,7,0,7,245,23,0,261,472,28,15,0,519,0,0,0,525,10,0,532,107,12,16,3,144,3,0,3,146,0,0,146,10,0,0,5,9,0,0,0,9,0,0,9,811,57,37,10,906,10,0,10,918,32,0,951,24,4,0,0,27,4,0,4,31,0,0,31,38,4,5,0,52,0,0,3,54,0,3,51,63,8,5,0,74,5,0,5,85,0,3,86,873,60,42,7,985,17,0,18,1006,29,3,1034,849,55,66,22,991,23,3,27,1013,34,3,1049,4,0,0,0,10,0,0,0,10,0,0,6,1731,121,99,32,1984,38,6,42,2027,65,8,2094,345,45,4,4,390,16,4,15,410,10,0,426,613,38,20,6,678,4,0,4,680,13,0,695,28,4,11,0,41,0,0,0,43,6,0,45,12,0,0,9,22,0,0,0,22,0,0,22,994,85,35,21,1139,19,4,23,West Pilbara
51101,53,3,3,0,54,0,0,0,54,0,0,55,227,18,3,0,251,3,0,3,258,7,0,260,23,0,6,0,31,0,0,0,31,0,0,31,5,3,0,3,8,0,0,0,8,0,0,8,307,24,13,3,351,3,0,6,354,4,0,357,0,0,0,0,0,4,0,4,4,0,0,4,5,0,0,0,5,3,0,3,13,0,0,13,5,0,0,0,5,3,0,3,9,0,0,9,316,24,13,3,358,11,0,6,363,4,0,374,239,13,15,3,267,3,3,6,276,17,0,294,3,0,0,0,3,0,0,0,3,0,4,7,557,32,33,7,624,16,3,15,645,27,4,673,117,10,0,4,137,0,0,0,140,0,0,143,298,20,16,6,330,7,0,7,335,0,0,341,6,0,7,0,17,0,0,0,18,0,0,18,3,0,0,8,10,0,0,0,10,0,0,10,432,28,26,16,495,4,0,4,Esperance
51102,46,3,3,0,53,0,0,0,52,6,0,57,107,10,3,0,127,0,0,0,125,9,3,139,20,4,4,0,29,0,0,0,29,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,173,19,9,0,202,3,0,3,208,15,3,225,0,0,0,0,0,3,0,3,3,0,0,3,3,0,0,0,3,0,0,0,4,0,0,4,3,0,0,0,3,3,4,4,9,0,0,9,174,21,9,0,211,9,4,5,213,15,3,238,114,14,14,3,140,12,0,7,154,33,0,181,0,0,0,0,0,0,0,0,0,0,10,10,285,31,26,4,350,18,3,20,368,50,11,426,104,8,0,3,119,0,0,0,116,3,0,123,120,22,3,3,149,3,0,3,156,3,0,153,8,0,0,0,8,0,0,0,9,0,0,9,0,0,0,0,5,0,0,0,5,0,0,5,234,33,5,9,274,5,0,5,Gascoyne
51103,252,28,5,0,282,7,0,7,287,15,0,301,513,15,15,7,553,9,0,8,558,7,0,566,127,10,11,0,151,0,0,0,152,3,0,151,10,0,0,13,20,0,0,0,20,0,0,18,896,52,30,21,1000,13,0,17,1015,29,0,1043,22,3,0,0,32,3,0,3,31,0,0,36,45,7,0,0,52,0,3,4,51,0,0,51,68,7,0,0,80,3,3,7,87,0,0,86,966,61,30,21,1077,20,4,26,1103,31,0,1131,833,44,24,30,928,40,7,43,974,114,3,1092,0,0,0,0,3,0,0,0,3,0,32,36,1804,108,58,48,2008,59,6,67,2080,144,32,2253,357,22,14,8,395,18,0,15,410,33,0,441,654,24,9,10,702,10,4,9,715,9,0,728,27,11,3,0,36,0,0,0,42,6,0,40,6,0,0,13,22,0,0,0,22,0,0,22,1038,55,26,36,1156,24,3,30,Goldfields
51104,199,31,4,0,230,0,0,0,238,23,0,259,591,72,24,3,685,11,3,9,697,20,0,719,131,9,25,0,159,0,0,0,163,0,0,163,10,0,0,7,14,0,0,0,14,0,0,17,931,113,46,10,1098,17,3,18,1118,38,0,1158,12,4,0,0,14,3,0,5,23,3,0,27,16,0,3,0,17,3,0,3,18,4,0,24,20,6,0,0,30,5,0,11,38,7,0,45,954,116,49,9,1128,26,3,24,1156,47,0,1205,625,70,39,14,749,64,13,84,833,128,4,959,7,0,0,3,13,0,0,3,12,0,5,19,1586,184,95,32,1892,88,19,107,2002,173,11,2189,317,50,5,3,371,10,0,10,386,31,0,416,839,89,23,12,962,22,5,27,989,26,0,1017,42,5,9,0,57,3,0,3,59,0,0,60,10,0,0,7,19,0,0,0,19,0,0,19,1211,147,36,20,1412,38,9,41,Mid West
60101,87,9,0,0,95,0,0,5,95,5,0,102,257,29,5,3,288,4,0,4,298,11,0,309,56,6,9,3,73,0,0,0,72,7,0,73,0,0,0,0,4,0,0,0,4,0,0,4,391,40,18,9,458,6,0,13,470,25,0,489,0,0,0,0,0,0,0,0,0,3,0,3,15,0,0,0,14,3,0,3,18,0,0,18,15,0,0,0,14,3,0,3,18,3,0,22,406,42,18,9,475,9,6,11,485,27,0,510,161,37,0,5,206,17,8,24,229,37,5,270,0,0,0,0,0,0,0,0,0,0,4,5,572,74,16,13,680,31,9,38,723,66,10,792,118,7,0,0,126,8,0,9,136,11,0,150,285,31,10,3,326,3,0,5,336,29,0,362,10,0,0,0,13,0,0,0,13,0,0,15,0,0,0,3,7,0,0,0,7,0,0,7,412,42,11,8,477,8,3,16,Brighton
60102,250,51,4,3,308,4,0,4,310,17,0,335,877,105,18,7,1002,15,6,18,1015,30,3,1049,261,33,16,0,305,0,0,0,309,5,0,314,17,0,0,11,28,0,0,0,28,3,0,29,1405,184,33,18,1641,22,6,22,1664,55,3,1725,3,0,0,0,3,0,0,0,4,3,0,8,15,3,0,0,13,0,0,0,14,0,0,15,18,3,0,0,22,3,0,3,23,5,0,23,1423,193,33,18,1665,24,6,29,1687,58,3,1754,379,77,5,5,468,24,4,25,494,51,3,550,4,0,0,0,3,0,0,0,3,0,0,6,1803,263,41,21,2136,49,8,56,2190,114,3,2312,414,74,6,0,490,5,0,5,493,17,0,516,1038,136,13,8,1186,17,7,19,1209,29,3,1241,50,7,3,0,63,0,0,0,60,3,0,65,7,0,0,0,12,0,0,0,12,0,0,12,1508,217,18,7,1755,17,7,27,Hobart - North East
60103,214,30,12,0,255,8,0,8,264,24,0,288,605,126,12,12,757,10,6,10,768,31,0,800,146,34,15,3,200,5,0,5,204,10,0,221,13,0,0,3,13,0,0,0,13,0,0,23,986,189,36,20,1226,22,6,26,1258,67,3,1325,8,0,0,0,9,3,0,3,12,4,0,14,21,3,0,3,26,4,0,4,31,0,0,30,34,7,0,3,42,5,0,5,44,3,0,52,1016,194,36,22,1270,30,6,32,1302,71,3,1374,426,97,13,16,547,38,11,48,592,156,0,752,3,3,0,4,6,0,4,4,11,3,3,17,1443,295,48,41,1820,66,16,82,1908,224,7,2139,307,46,16,3,372,13,0,13,387,36,0,418,635,118,10,15,781,13,3,12,792,39,6,833,21,3,3,0,35,0,0,0,32,7,0,42,5,0,0,5,12,0,0,0,12,0,0,19,974,172,30,22,1199,29,3,27,Hobart - North West
60104,148,27,10,0,187,0,0,3,189,24,0,207,551,104,9,3,666,7,0,8,675,16,0,693,164,19,9,3,196,0,0,0,196,3,0,196,3,0,0,3,6,0,0,0,6,0,0,4,859,154,28,16,1053,8,3,8,1061,38,0,1105,4,0,0,0,7,0,0,0,7,3,0,11,11,8,0,0,17,0,0,0,17,0,0,17,16,4,0,0,22,0,0,0,22,3,0,30,873,161,28,13,1077,8,3,8,1085,42,0,1134,371,55,15,6,442,10,0,11,455,43,0,500,3,0,0,0,3,0,0,0,3,0,3,7,1252,211,39,16,1520,21,3,24,1547,85,3,1637,302,67,6,0,376,6,0,6,385,24,0,403,675,139,9,8,828,15,0,15,843,15,0,861,37,9,8,0,48,0,0,0,48,0,0,48,8,0,0,3,13,0,0,0,13,0,0,10,1016,218,25,11,1266,23,0,23,Hobart - South and West
60105,172,53,3,0,235,7,0,7,236,18,0,258,610,153,20,5,780,5,0,5,791,28,0,816,154,29,17,0,200,0,0,0,201,3,0,203,3,0,0,3,9,0,0,0,10,0,0,10,944,239,34,8,1226,12,0,12,1240,46,0,1284,13,6,4,0,20,0,0,0,23,0,0,18,24,3,0,3,35,0,0,0,35,3,0,34,41,10,4,3,55,0,0,0,52,7,0,58,983,245,37,11,1276,16,0,16,1291,50,0,1340,308,56,5,5,373,21,3,19,399,60,0,459,9,0,0,0,9,0,0,0,9,0,3,11,1297,298,47,21,1660,36,3,39,1695,110,6,1812,394,100,3,3,505,7,0,9,514,35,3,556,755,151,4,0,910,6,0,7,919,28,0,946,41,3,9,4,56,3,0,3,58,0,0,61,0,0,0,0,5,0,0,0,5,0,0,5,1184,261,15,15,1478,16,5,24,Hobart Inner
