SA3_MAIN11,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sede_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Fl_u_a_1_or2_st_bl_NofB_0_ib,Flt_un_at_In_1_or2_s_b_NofB_1,Flt_un_at_In_1_or2_s_b_NofB_2,Flt_un_at_In_1_or2_s_b_NofB_3,Flt_un_at_In_1_or2_s_b_NofB_4,Flt_un_at_In_1_or2_s_b_NofB_5,Fl_un_at_In_1_or2_s_b_NoB_6_m,Flt_u_at_In_1_or2_s_b_NoB_NS,Flt_un_at_In_1_or2_s_b_Total,Flt_un_apt_3_st_bl_NoB_0_ib,Flt_un_apt_In_3_st_bl_NofB_1,Flt_un_apt_In_3_st_bl_NofB_2,Flt_un_apt_In_3_st_bl_NofB_3,Flt_un_apt_In_3_st_bl_NofB_4,Flt_un_apt_In_3_st_bl_NofB_5,Flt_un_apt_In_3_s_bl_NofB_6_m,Flt_un_apt_In_3_st_bl_NofB_NS,Flt_un_apt_In_3_st_bl_Total,Ft_un_ap_4_or_m_s_b_NofB_0_ib,Ft_un_apt_4_or_m_s_b_NofB_1,Ft_un_apt_4_or_m_s_b_NofB_2,Ft_un_apt_4_or_m_s_b_NofB_3,Ft_un_apt_4_or_m_s_b_NofB_4,Ft_un_apt_4_or_m_s_b_NofB_5,Ft_un_apt_4_or_m_s_b_NofB_6_m,Ft_un_apt_4_or_m_s_b_NofB_NS,Ft_un_apt_4_or_m_s_b_Total,Fl_un_at_At_to_a_h_NofB_0_ib,Flt_un_apt_At_to_a_hse_NofB_1,Flt_un_apt_At_to_a_hse_NofB_2,Flt_un_apt_At_to_a_hse_NofB_3,Flt_un_apt_At_to_a_hse_NofB_4,Flt_un_apt_At_to_a_hse_NofB_5,Fl_un_apt_At_to_a_hs_NofB_6_m,Flt_un_apt_At_to_a_hs_NofB_NS,Flt_un_apt_At_to_a_hse_Total,Flt_un_apart_Tot_NofB_0_i_b,Flt_un_apart_Tot_NofB_1,Flt_un_apart_Tot_NofB_2,Flt_un_apart_Tot_NofB_3,Flt_un_apart_Tot_NofB_4,Flt_un_apart_Tot_NofB_5,Flt_un_apart_Tot_NofB_6_or_m,Flt_un_apart_Tot_NofB_NS,Flt_un_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total,SA3_NAME11
50301,14,121,1609,5910,6512,2054,426,178,16824,3,101,459,336,51,4,3,28,985,0,59,424,701,104,10,4,22,1324,3,160,883,1037,155,14,7,50,2309,3,303,809,339,9,0,7,42,1512,45,610,436,63,19,0,3,36,1212,13,148,622,225,12,0,0,25,1045,0,0,3,0,5,0,0,0,8,61,1061,1870,627,45,0,10,103,3777,0,0,6,0,5,0,0,0,11,3,5,3,4,3,3,0,0,21,81,1347,4371,7578,6720,2071,443,331,22942,Cottesloe - Claremont
50302,19,252,3276,7966,3984,724,128,190,16539,0,235,994,846,93,10,0,37,2215,22,371,1282,2054,369,29,10,55,4192,22,606,2276,2900,462,39,10,92,6407,48,970,2053,591,23,3,0,84,3772,80,1425,2484,505,35,0,3,91,4623,145,2106,3314,846,40,0,3,118,6572,0,0,6,3,0,0,0,0,9,273,4501,7857,1945,98,3,6,293,14976,3,30,52,33,7,3,0,3,131,0,7,22,12,3,0,3,0,47,317,5396,13483,12856,4554,769,147,578,38100,Perth City
50401,19,165,2427,10595,7049,938,161,328,21682,7,267,1304,1738,298,12,4,92,3722,3,55,364,613,70,16,4,27,1152,10,322,1668,2351,368,28,8,119,4874,8,299,991,742,40,7,0,66,2153,5,153,546,64,0,0,0,26,794,0,290,338,37,7,0,0,17,689,0,0,5,6,0,0,0,4,15,13,742,1880,849,47,7,0,113,3651,0,4,3,4,0,0,0,0,11,0,0,5,7,3,0,0,0,15,42,1233,5983,13806,7467,973,169,560,30233,Bayswater - Bassendean
50402,23,139,945,5076,5637,934,200,231,13185,0,112,184,130,31,3,0,17,477,0,0,3,12,26,3,0,0,44,0,112,187,142,57,6,0,17,521,0,41,79,14,4,0,0,5,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,0,45,82,14,4,0,0,5,150,0,0,4,4,0,0,0,19,27,0,0,0,3,0,0,0,0,3,23,296,1218,5239,5698,940,200,272,13886,Mundaring
50403,41,212,1259,10726,16283,1749,335,390,30995,4,119,406,906,92,6,0,47,1580,0,27,96,216,38,0,0,13,390,4,146,502,1122,130,6,0,60,1970,6,149,399,545,36,3,5,32,1175,0,25,39,3,0,0,0,5,72,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,10,6,180,442,548,36,3,5,37,1257,24,83,112,18,6,3,0,53,299,0,11,4,5,3,0,0,0,23,75,632,2319,12419,16458,1761,340,540,34544,Swan
50501,28,114,793,14905,27719,3912,548,398,48417,3,97,408,1293,142,11,4,47,2005,6,28,28,416,134,21,10,16,659,9,125,436,1709,276,32,14,63,2664,31,104,427,395,34,5,0,39,1035,0,61,224,145,13,0,0,8,451,0,33,114,48,0,0,3,3,201,3,37,8,6,6,0,0,0,60,34,235,773,594,53,5,3,50,1747,0,49,95,14,3,0,0,10,171,0,3,0,3,0,0,3,0,9,71,526,2097,17225,28051,3949,568,521,53008,Joondalup
50502,41,320,3451,20650,14931,2443,396,669,42901,40,840,5013,9019,520,42,15,362,15851,3,169,657,2271,570,81,14,50,3815,43,1009,5670,11290,1090,123,29,412,19666,35,914,3308,1929,145,11,6,189,6537,3,150,324,43,0,0,3,29,552,6,48,105,107,0,0,0,10,276,3,31,75,53,3,0,0,3,168,47,1143,3812,2132,148,11,9,231,7533,20,47,36,8,0,0,0,8,119,0,0,3,14,6,0,0,0,23,151,2519,12972,34094,16175,2577,434,1320,70242,Stirling
50503,48,180,1381,12906,27138,2600,380,536,45169,0,186,688,1478,441,47,10,61,2911,3,24,93,300,120,21,7,3,571,3,210,781,1778,561,68,17,64,3482,5,124,319,279,16,6,3,24,776,0,0,0,0,0,0,0,0,0,0,4,22,7,9,0,0,0,42,0,9,10,105,0,0,0,5,129,5,137,351,391,25,6,3,29,947,30,100,118,21,0,0,0,11,280,0,0,0,0,0,0,0,0,0,86,627,2631,15096,27724,2674,400,640,49878,Wanneroo
50601,28,145,869,8233,8597,1155,209,277,19513,9,171,231,682,109,10,0,41,1253,0,21,13,13,0,0,0,4,51,9,192,244,695,109,10,0,45,1304,5,92,302,546,21,5,0,32,1003,0,0,27,3,0,0,0,3,33,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,0,0,5,5,97,329,552,21,5,0,35,1044,20,47,18,4,4,0,0,6,99,0,4,0,3,0,0,0,0,7,62,485,1460,9487,8731,1170,209,363,21967,Armadale
50602,25,216,2421,9006,3977,439,109,356,16549,16,308,939,1933,186,3,3,118,3506,3,66,127,800,167,15,3,28,1209,19,374,1066,2733,353,18,6,146,4715,16,362,542,772,97,5,3,70,1867,12,270,542,140,7,3,0,29,1003,3,382,526,299,19,3,3,16,1251,0,0,0,3,0,3,0,0,6,31,1014,1610,1214,123,14,6,115,4127,3,4,9,8,0,0,0,3,27,0,7,9,11,3,0,0,0,30,78,1615,5115,12972,4456,471,121,620,25448,Belmont - Victoria Park
50603,38,179,1244,9716,10822,1667,371,350,24387,19,177,918,1944,309,44,22,133,3566,10,6,11,244,108,33,35,17,464,29,183,929,2188,417,77,57,150,4030,36,382,571,1123,147,13,4,58,2334,3,23,31,34,0,0,0,4,95,23,71,215,3,3,0,0,24,339,0,6,3,0,0,0,3,0,12,62,482,820,1160,150,13,7,86,2780,7,17,5,3,0,0,0,4,36,0,0,0,7,0,3,0,0,10,136,861,2998,13074,11389,1760,435,590,31243,Canning
50605,23,125,842,6575,8459,1291,263,218,17796,4,75,239,303,34,5,3,28,691,0,0,6,18,27,23,3,0,77,4,75,245,321,61,28,6,28,768,0,39,94,66,0,0,5,8,212,0,0,3,0,3,0,0,0,6,0,5,0,4,0,0,0,0,9,0,0,4,0,0,0,0,0,4,0,44,101,70,3,0,5,8,231,7,11,37,12,5,0,0,3,75,3,0,0,0,0,0,0,0,3,37,255,1225,6978,8528,1319,274,257,18873,Kalamunda
50606,10,51,301,1389,3220,461,103,66,5601,0,0,15,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,15,0,3,0,0,0,18,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,10,0,0,3,4,7,0,0,0,14,3,12,3,0,3,4,0,0,25,0,0,0,0,3,0,0,0,3,13,63,322,1393,3236,465,103,66,5661,Serpentine - Jarrahdale
50607,13,65,1155,3395,2854,560,150,118,8310,3,116,1148,916,86,15,0,45,2329,0,24,476,1399,187,20,5,22,2133,3,140,1624,2315,273,35,5,67,4462,3,179,768,334,24,0,0,21,1329,3,351,532,185,0,0,0,19,1090,0,139,533,340,15,0,0,20,1047,0,3,6,4,0,0,0,0,13,6,672,1839,863,39,0,0,60,3479,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,22,877,4621,6573,3166,595,155,245,16254,South Perth
50701,30,178,1027,9320,14295,1387,206,333,26776,3,235,664,1225,229,16,4,66,2442,0,18,64,203,62,0,3,8,358,3,253,728,1428,291,16,7,74,2800,9,112,344,225,21,0,0,25,736,3,80,329,141,0,0,0,15,568,0,12,47,29,3,0,0,3,94,0,4,7,13,7,0,0,3,34,12,208,727,408,31,0,0,46,1432,13,54,14,5,8,0,0,6,100,0,0,0,5,3,0,0,0,8,58,693,2496,11166,14628,1403,213,459,31116,Cockburn
50702,13,196,1572,4417,2160,351,61,143,8913,5,210,770,457,40,3,0,55,1540,11,80,389,636,84,10,0,17,1227,16,290,1159,1093,124,13,0,72,2767,11,193,311,127,3,0,0,21,666,4,144,363,105,0,3,0,15,634,22,122,245,91,6,0,0,20,506,0,4,3,0,0,0,0,0,7,37,463,922,323,9,3,0,56,1813,19,48,66,20,5,0,0,9,167,0,3,3,0,3,0,0,0,9,85,1000,3722,5853,2301,367,61,280,13669,Fremantle
50703,18,88,526,3704,4132,377,64,171,9080,0,49,87,110,153,7,0,13,419,0,0,3,44,6,3,3,0,59,0,49,90,154,159,10,3,13,478,0,21,174,13,4,0,0,9,221,3,3,142,38,0,3,0,3,192,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,27,320,51,4,3,0,12,420,0,7,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,21,174,936,3909,4295,390,67,196,9988,Kwinana
50704,12,118,1968,10715,13500,2453,446,307,29519,8,163,1540,1481,183,22,9,74,3480,12,17,144,441,168,33,0,9,824,20,180,1684,1922,351,55,9,83,4304,8,298,998,657,69,41,18,60,2149,3,60,151,17,0,0,0,11,242,3,15,61,65,0,43,0,3,190,0,4,0,0,0,0,0,0,4,14,377,1210,739,69,84,18,74,2585,0,3,3,0,0,0,0,0,6,0,0,3,11,4,3,0,0,21,46,678,4868,13387,13924,2595,473,464,36435,Melville
50705,26,123,898,9405,19146,1722,239,432,31991,4,120,672,676,68,6,0,52,1598,0,15,99,217,44,4,0,7,386,4,135,771,893,112,10,0,59,1984,5,185,811,530,29,3,0,55,1618,0,0,30,31,0,0,0,4,65,0,15,50,66,0,0,0,0,131,3,5,3,3,0,0,0,0,14,8,205,894,630,29,3,0,59,1828,36,150,116,22,8,0,0,17,349,0,0,3,0,0,0,4,3,10,74,613,2682,10950,19295,1735,243,570,36162,Rockingham
50801,12,104,430,2233,1547,239,47,64,4676,0,55,98,63,0,0,0,12,228,0,6,19,54,59,15,4,0,157,0,61,117,117,59,15,4,12,385,0,44,71,61,3,3,0,8,190,0,3,5,0,0,0,0,0,8,0,0,10,7,0,0,3,3,23,0,0,0,4,0,0,0,0,4,0,47,86,72,3,3,3,11,225,16,63,33,15,4,3,0,23,157,0,3,0,4,0,0,0,0,7,28,278,666,2441,1613,260,54,110,5450,Esperance
50802,10,60,310,1341,550,73,34,55,2433,3,37,80,54,4,0,0,20,198,0,4,9,6,0,0,0,0,19,3,41,89,60,4,0,0,20,217,0,53,57,33,0,0,0,13,156,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,53,57,36,0,0,0,13,159,81,130,49,60,40,4,0,47,411,0,3,5,9,8,0,0,0,25,94,287,510,1506,602,77,34,135,3245,Gascoyne
50803,24,226,915,4836,3492,509,89,217,10308,6,139,242,444,53,0,0,39,923,0,3,37,60,0,0,4,0,104,6,142,279,504,53,0,4,39,1027,14,126,287,235,20,5,9,20,716,0,0,5,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,126,292,238,20,5,9,20,724,77,184,42,36,8,0,3,39,389,0,10,8,17,4,3,3,4,49,121,688,1536,5631,3577,517,108,319,12497,Goldfields
50804,36,255,826,3538,1786,194,38,183,6856,9,113,242,163,20,0,0,30,577,0,11,50,46,11,0,4,3,125,9,124,292,209,31,0,4,33,702,14,97,274,95,9,0,3,15,507,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,14,97,277,95,9,3,3,15,513,240,439,116,101,50,8,8,102,1064,6,16,35,20,16,3,7,7,110,305,931,1546,3963,1892,208,60,340,9245,Kimberley
50805,25,271,1545,7522,5882,693,143,313,16394,3,96,385,238,26,0,0,47,795,0,0,30,28,7,0,0,3,68,3,96,415,266,33,0,0,50,863,3,162,413,241,17,0,3,28,867,0,4,27,0,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,166,443,241,17,0,3,32,905,66,210,108,47,26,0,6,30,493,3,7,3,14,5,3,3,5,43,100,750,2514,8090,5963,696,155,430,18698,Mid West
50806,18,111,532,5315,3169,236,47,204,9632,3,131,519,384,73,4,3,54,1171,3,7,39,164,57,4,0,8,282,6,138,558,548,130,8,3,62,1453,9,91,335,101,32,0,5,33,606,0,0,18,17,0,0,0,3,38,0,8,22,39,0,0,0,3,72,0,3,0,8,0,0,0,0,11,9,102,375,165,32,0,5,39,727,124,304,71,73,39,10,5,126,752,7,16,13,20,12,0,3,0,71,164,671,1549,6121,3382,254,63,431,12635,Pilbara
50901,52,331,2259,8952,5793,865,203,276,18731,5,167,369,293,42,3,3,39,921,0,6,22,46,19,7,3,0,103,5,173,391,339,61,10,6,39,1024,3,168,238,123,19,3,0,31,585,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,6,7,3,0,0,0,0,16,3,174,258,126,19,3,0,31,614,21,84,66,44,14,3,0,49,281,0,0,4,4,0,0,0,0,8,81,762,2978,9465,5887,881,209,395,20658,Albany
50902,50,349,2367,8378,5880,974,244,310,18552,0,92,131,96,14,0,4,12,349,0,0,6,11,12,0,4,0,33,0,92,137,107,26,0,8,12,382,4,91,202,70,5,0,3,18,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,10,4,97,202,70,5,0,7,18,403,37,115,79,49,21,6,7,22,336,0,6,7,12,4,0,4,3,36,91,659,2792,8616,5936,980,270,365,19709,Wheat Belt - North
50903,17,85,896,3362,2111,364,63,112,7010,0,56,119,50,4,0,0,6,235,0,0,0,0,0,3,0,0,3,0,56,119,50,4,3,0,6,238,6,59,116,47,3,3,0,4,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,59,116,47,3,3,0,4,238,13,35,15,21,5,0,6,18,113,0,0,0,0,0,0,0,3,3,36,235,1146,3480,2123,370,69,143,7602,Wheat Belt - South
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (WA)
60101,5,41,378,3442,933,132,35,63,5029,0,22,48,17,0,5,0,0,92,0,0,0,0,0,0,0,0,0,0,22,48,17,0,5,0,0,92,0,48,277,44,5,0,3,7,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,3,3,0,0,0,10,0,52,277,47,8,0,3,10,397,0,5,7,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,5,120,710,3506,945,137,38,73,5534,Brighton
60102,15,152,2059,10082,3681,688,120,230,17027,13,175,468,115,18,4,4,34,831,0,16,147,61,8,0,0,0,232,13,191,615,176,26,4,4,34,1063,4,188,528,123,7,0,0,25,875,3,4,24,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,3,0,15,7,199,552,123,12,0,3,25,921,12,17,10,5,3,0,0,5,52,0,0,0,0,0,0,0,0,0,47,559,3236,10386,3722,692,127,294,19063,Hobart - North East
60103,22,222,2696,10544,2461,465,105,308,16823,4,210,795,113,26,0,5,41,1194,0,9,101,42,0,0,0,3,155,4,219,896,155,26,0,5,44,1349,13,732,1382,218,29,10,4,85,2473,5,12,24,7,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,28,15,4,3,3,0,3,56,18,772,1421,229,32,13,4,88,2577,5,25,14,21,10,0,4,0,79,0,0,0,6,0,0,0,0,6,49,1238,5027,10955,2529,478,118,440,20834,Hobart - North West
60104,12,139,1253,5402,2677,533,114,104,10234,0,67,263,88,6,3,0,9,436,0,0,22,31,5,0,0,0,58,0,67,285,119,11,3,0,9,494,3,61,483,162,16,0,0,12,737,0,0,10,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,12,0,4,0,0,0,0,16,3,73,493,169,16,0,0,12,766,3,24,7,3,3,0,0,0,40,0,0,0,4,0,0,0,0,4,18,303,2038,5697,2707,536,114,125,11538,Hobart - South and West
60105,22,273,2545,6116,3222,859,212,178,13427,9,176,557,166,19,9,0,17,953,8,140,545,366,64,22,7,20,1172,17,316,1102,532,83,31,7,37,2125,47,842,1173,294,62,10,21,63,2512,53,223,347,81,13,0,21,16,754,6,137,307,48,3,0,0,16,517,14,66,35,13,8,4,0,0,140,120,1268,1862,436,86,14,42,95,3923,4,33,49,37,11,3,3,3,143,3,9,9,10,3,0,3,0,37,166,1899,5567,7131,3405,907,267,313,19655,Hobart Inner
60106,6,149,1079,2909,1000,167,20,70,5400,0,8,119,25,4,0,0,8,164,0,6,0,10,3,0,0,0,19,0,14,119,35,7,0,0,8,183,0,20,50,21,0,0,0,8,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,25,50,21,0,0,0,8,104,0,13,8,9,0,0,6,0,36,0,0,3,0,0,0,0,0,3,6,201,1259,2974,1007,167,26,86,5726,Sorell - Dodges Ferry
50604,50,114,1231,13185,16002,1556,211,472,32821,7,123,450,978,48,12,3,41,1662,0,3,15,43,16,4,0,0,81,7,126,465,1021,64,16,3,41,1743,3,169,394,657,45,0,8,50,1326,3,3,15,17,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,11,6,175,414,677,45,0,8,53,1378,23,66,8,30,12,0,0,7,146,0,0,5,5,0,0,3,0,13,86,481,2123,14918,16123,1572,225,573,36101,Gosnells
60201,28,352,3869,14937,5042,944,164,396,25732,13,509,1159,214,29,3,4,71,2002,0,22,162,81,22,4,0,9,300,13,531,1321,295,51,7,4,80,2302,19,742,1501,268,20,8,9,83,2650,0,26,59,6,0,0,0,0,91,0,5,25,14,0,0,0,0,44,0,30,15,0,0,3,0,5,53,19,803,1600,288,20,11,9,88,2838,14,42,42,32,5,0,3,8,146,0,0,7,11,6,0,0,0,24,74,1728,6839,15563,5124,962,180,572,31042,Launceston
60202,29,242,1362,4353,1582,297,73,112,8050,3,27,103,82,27,6,0,6,254,0,0,16,3,0,0,0,0,19,3,27,119,85,27,6,0,6,273,3,47,66,12,0,0,3,15,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,11,3,55,69,12,0,0,3,15,157,9,33,20,7,4,4,3,5,85,0,0,0,0,4,0,0,0,4,44,357,1570,4457,1617,307,79,138,8569,Meander Valley - West Tamar
60203,38,322,2302,7611,2537,448,134,206,13598,0,59,118,25,5,0,0,7,214,0,0,5,16,4,0,0,0,25,0,59,123,41,9,0,0,7,239,3,152,208,32,5,0,0,23,423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,7,3,152,211,32,5,0,4,23,430,10,43,26,21,4,0,3,9,116,0,0,3,3,0,0,0,3,9,51,576,2665,7708,2555,448,141,248,14392,North East
60301,14,128,702,2202,794,138,56,66,4100,0,0,0,37,12,9,0,0,58,0,0,4,5,12,0,8,0,29,0,0,4,42,24,9,8,0,87,0,13,26,4,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,13,29,4,0,0,0,0,46,3,6,4,9,3,0,3,6,34,0,0,0,0,0,0,0,0,0,17,147,739,2257,821,147,67,72,4267,Central Highlands (Tas.)
60302,44,300,1296,3450,1180,208,58,93,6629,0,14,72,10,4,0,0,6,106,0,0,0,3,0,0,0,0,3,0,14,72,13,4,0,0,6,109,3,16,23,3,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,8,3,21,23,6,0,0,0,3,56,15,40,27,16,4,0,3,10,115,0,0,0,0,0,0,0,0,0,62,375,1418,3485,1188,208,61,112,6909,Huon - Bruny Island
60303,14,112,605,1265,341,54,28,42,2461,0,17,28,20,4,0,0,0,69,0,0,3,0,3,0,0,0,6,0,17,31,20,7,0,0,0,75,0,10,22,9,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,13,22,9,0,0,0,3,47,8,17,17,17,3,6,3,5,76,0,0,3,0,0,0,0,0,3,22,159,678,1311,351,60,31,50,2662,South East Coast
60401,24,164,2114,10534,3004,468,87,224,16619,3,185,480,76,5,5,0,36,790,0,5,39,5,0,0,0,3,52,3,190,519,81,5,5,0,39,842,13,343,684,87,5,0,0,53,1185,0,5,13,0,0,0,0,5,23,0,9,35,13,0,0,0,0,57,0,13,20,5,0,0,0,0,38,13,370,752,105,5,0,0,58,1303,13,64,36,22,3,0,0,6,144,0,0,0,0,4,0,0,0,4,53,788,3421,10742,3021,473,87,327,18912,Burnie - Ulverstone
60402,32,211,1950,9120,2788,424,102,190,14817,0,253,587,87,6,4,0,62,999,0,0,21,16,3,5,0,0,45,0,253,608,103,9,9,0,62,1044,3,128,437,46,8,0,3,37,662,0,0,18,0,0,0,0,0,18,0,0,4,0,0,0,0,0,4,0,5,4,3,0,0,0,0,12,3,133,463,49,8,0,3,37,696,23,55,52,23,8,0,3,44,208,0,0,0,7,3,0,3,0,13,58,652,3073,9302,2816,433,111,333,16778,Devonport
60403,19,161,933,3895,1244,166,43,111,6572,0,8,14,20,4,0,0,0,46,0,0,0,0,3,0,0,0,3,0,8,14,20,7,0,0,0,49,3,86,132,13,3,0,0,14,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,3,86,140,13,3,0,0,14,259,4,19,19,19,0,0,4,0,65,0,0,0,0,0,0,0,0,0,26,274,1106,3947,1254,166,47,125,6945,West Coast
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (Tas.)
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (Tas.)
70101,13,32,165,1090,829,203,51,53,2436,0,34,177,75,10,0,0,7,303,7,56,330,530,80,3,0,16,1022,7,90,507,605,90,3,0,23,1325,18,129,472,137,8,4,4,16,788,6,100,559,387,5,0,0,27,1084,29,198,851,948,43,5,0,61,2135,0,8,8,0,3,0,0,0,19,53,435,1890,1472,59,9,4,104,4026,67,80,40,10,7,6,0,105,315,0,12,3,5,5,0,3,3,31,140,649,2605,3182,990,221,58,288,8133,Darwin City
70102,26,85,434,6638,2832,570,131,223,10939,30,196,995,324,63,12,0,80,1700,3,37,458,233,33,6,5,20,795,33,233,1453,557,96,18,5,100,2495,19,314,1268,133,8,0,0,73,1815,16,54,354,79,4,0,0,8,515,3,11,104,46,0,0,0,3,167,0,13,8,7,3,0,0,3,34,38,392,1734,265,15,0,0,87,2531,79,133,42,6,5,0,0,34,299,0,0,29,21,3,0,0,0,53,176,843,3692,7487,2951,588,136,444,16317,Darwin Suburbs
