SA3_MAIN11,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total,SA3_NAME11
31203,0,15,377,392,12,79,271,362,257,289,415,961,579,219,320,1118,639,147,339,1125,646,103,267,1016,365,41,165,571,142,12,60,214,16,0,18,34,2656,905,2232,5793,0,25,329,354,29,149,205,383,405,324,332,1061,695,214,269,1178,702,152,287,1141,620,87,188,895,274,24,150,448,95,7,105,207,13,0,53,66,2833,982,1918,5733,0,40,706,746,41,228,476,745,662,613,747,2022,1274,433,589,2296,1341,299,626,2266,1266,190,455,1911,639,65,315,1019,237,19,165,421,29,0,71,100,5489,1887,4150,11526,Whitsunday
30908,0,14,1485,1499,45,164,1268,1477,850,640,1055,2545,1665,360,608,2633,1657,216,491,2364,1598,141,372,2111,1201,70,260,1531,601,27,155,783,122,8,73,203,7739,1640,5767,15146,4,37,1445,1486,81,280,1218,1579,1149,611,1087,2847,1878,332,908,3118,1781,202,999,2982,1555,121,869,2545,1039,46,605,1690,375,15,530,920,65,0,231,296,7927,1644,7892,17463,4,51,2930,2985,126,444,2486,3056,1999,1251,2142,5392,3543,692,1516,5751,3438,418,1490,5346,3153,262,1241,4656,2240,116,865,3221,976,42,685,1703,187,8,304,499,15666,3284,13659,32609,Robina
30909,3,27,1642,1672,56,277,1887,2220,1083,816,1712,3611,1654,444,1072,3170,1766,284,932,2982,1573,215,728,2516,1130,75,512,1717,599,21,260,880,195,8,118,321,8059,2167,8863,19089,8,55,1562,1625,126,412,1826,2364,1371,785,1475,3631,1886,441,1229,3556,1807,289,1331,3427,1535,149,1106,2790,935,51,945,1931,437,10,791,1238,99,0,411,510,8204,2192,10676,21072,11,82,3204,3297,182,689,3713,4584,2454,1601,3187,7242,3540,885,2301,6726,3573,573,2263,6409,3108,364,1834,5306,2065,126,1457,3648,1036,31,1051,2118,294,8,529,831,16263,4359,19539,40161,Southport
30910,0,24,735,759,36,223,1153,1412,517,566,1515,2598,873,275,851,1999,1005,223,687,1915,1216,183,599,1998,939,94,395,1428,509,19,207,735,134,8,107,249,5229,1615,6249,13093,0,57,743,800,93,345,1045,1483,674,556,1060,2290,991,208,601,1800,1153,212,683,2048,1167,144,687,1998,840,46,591,1477,329,10,461,800,68,0,278,346,5315,1578,6149,13042,0,81,1478,1559,129,568,2198,2895,1191,1122,2575,4888,1864,483,1452,3799,2158,435,1370,3963,2383,327,1286,3996,1779,140,986,2905,838,29,668,1535,202,8,385,595,10544,3193,12398,26135,Surfers Paradise
31001,7,23,2126,2156,105,247,1563,1915,1599,738,1579,3916,2513,522,1079,4114,2315,273,1052,3640,1670,163,702,2535,1064,51,368,1483,558,10,229,797,120,0,103,223,9951,2027,8801,20779,13,44,2078,2135,246,355,1372,1973,2178,762,1408,4348,2687,463,1391,4541,2171,292,1345,3808,1459,119,1094,2672,889,33,844,1766,394,3,720,1117,58,3,351,412,10095,2074,10603,22772,20,67,4204,4291,351,602,2935,3888,3777,1500,2987,8264,5200,985,2470,8655,4486,565,2397,7448,3129,282,1796,5207,1953,84,1212,3249,952,13,949,1914,178,3,454,635,20046,4101,19404,43551,Forest Lake - Oxley
31002,0,27,1772,1799,64,189,839,1092,955,528,839,2322,1923,531,792,3246,2337,414,987,3738,2506,249,830,3585,1809,106,612,2527,702,19,308,1029,105,0,118,223,10401,2063,7097,19561,6,87,1653,1746,144,274,768,1186,1310,568,840,2718,2247,508,922,3677,2563,439,919,3921,2466,217,842,3525,1517,67,695,2279,405,4,551,960,46,3,275,324,10704,2167,7465,20336,6,114,3425,3545,208,463,1607,2278,2265,1096,1679,5040,4170,1039,1714,6923,4900,853,1906,7659,4972,466,1672,7110,3326,173,1307,4806,1107,23,859,1989,151,3,393,547,21105,4230,14562,39897,Ipswich Hinterland
31003,7,66,3197,3270,181,579,2168,2928,2121,1215,2140,5476,3245,915,1702,5862,3556,515,1636,5707,3015,263,1146,4424,2018,81,707,2806,985,21,411,1417,186,6,151,343,15314,3661,13258,32233,19,159,2971,3149,342,759,1816,2917,2674,1268,1990,5932,3610,858,1931,6399,3624,514,1774,5912,2876,201,1534,4611,1714,56,1231,3001,693,15,1110,1818,91,0,505,596,15643,3830,14862,34335,26,225,6168,6419,523,1338,3984,5845,4795,2483,4130,11408,6855,1773,3633,12261,7180,1029,3410,11619,5891,464,2680,9035,3732,137,1938,5807,1678,36,1521,3235,277,6,656,939,30957,7491,28120,66568,Ipswich Inner
31301,0,7,751,758,15,76,364,455,318,221,382,921,750,235,369,1354,921,158,507,1586,1471,156,518,2145,1740,108,485,2333,910,29,324,1263,170,3,147,320,6295,993,3847,11135,3,28,711,742,37,118,307,462,431,223,390,1044,857,228,530,1615,1111,188,556,1855,1661,150,601,2412,1578,92,717,2387,630,18,665,1313,90,3,269,362,6398,1048,4746,12192,3,35,1462,1500,52,194,671,917,749,444,772,1965,1607,463,899,2969,2032,346,1063,3441,3132,306,1119,4557,3318,200,1202,4720,1540,47,989,2576,260,6,416,682,12693,2041,8593,23327,Bribie - Beachmere
31302,3,62,1945,2010,130,404,1274,1808,1263,871,1259,3393,1864,551,935,3350,1939,349,814,3102,1830,189,619,2638,1248,68,407,1723,565,23,265,853,117,8,99,224,8959,2525,7617,19101,11,130,1858,1999,250,579,1198,2027,1640,859,1382,3881,2005,531,1250,3786,2019,313,1094,3426,1865,168,939,2972,1021,48,690,1759,357,12,546,915,48,0,268,316,9216,2640,9225,21081,14,192,3803,4009,380,983,2472,3835,2903,1730,2641,7274,3869,1082,2185,7136,3958,662,1908,6528,3695,357,1558,5610,2269,116,1097,3482,922,35,811,1768,165,8,367,540,18175,5165,16842,40182,Caboolture
31303,0,5,321,326,9,30,132,171,186,89,164,439,388,118,145,651,432,73,191,696,505,58,167,730,384,26,111,521,133,0,65,198,20,0,18,38,2057,399,1314,3770,0,9,270,279,27,48,113,188,244,101,155,500,440,116,180,736,489,82,167,738,508,52,176,736,314,11,120,445,71,3,93,167,12,0,52,64,2105,422,1326,3853,0,14,591,605,36,78,245,359,430,190,319,939,828,234,325,1387,921,155,358,1434,1013,110,343,1466,698,37,231,966,204,3,158,365,32,0,70,102,4162,821,2640,7623,Caboolture Hinterland
31304,0,31,2235,2266,76,259,1162,1497,1180,667,975,2822,2494,553,831,3878,2595,343,725,3663,2200,199,496,2895,1329,75,327,1731,563,11,208,782,102,3,79,184,10539,2141,7038,19718,3,79,2080,2162,146,351,1010,1507,1644,712,1037,3393,2863,523,1035,4421,2615,354,879,3848,2071,153,764,2988,1095,41,680,1816,382,5,513,900,42,0,179,221,10861,2218,8177,21256,3,110,4315,4428,222,610,2172,3004,2824,1379,2012,6215,5357,1076,1866,8299,5210,697,1604,7511,4271,352,1260,5883,2424,116,1007,3547,945,16,721,1682,144,3,258,405,21400,4359,15215,40974,Narangba - Burpengary
31305,0,25,1686,1711,66,198,1061,1325,880,634,1122,2636,1629,514,1097,3240,1933,372,1098,3403,2116,237,940,3293,1594,103,652,2349,903,26,448,1377,190,3,207,400,9311,2112,8311,19734,3,66,1456,1525,134,307,874,1315,1112,658,1069,2839,1937,479,1272,3688,2020,365,1374,3759,2175,209,1324,3708,1399,89,1238,2726,638,8,1176,1822,89,3,605,697,9507,2184,10388,22079,3,91,3142,3236,200,505,1935,2640,1992,1292,2191,5475,3566,993,2369,6928,3953,737,2472,7162,4291,446,2264,7001,2993,192,1890,5075,1541,34,1624,3199,279,6,812,1097,18818,4296,18699,41813,Redcliffe
31401,0,14,3089,3103,76,195,1818,2089,1806,725,1236,3767,4639,708,877,6224,4492,462,756,5710,3496,199,526,4221,1935,55,282,2272,529,8,177,714,92,0,72,164,17065,2366,8833,28264,6,35,2925,2966,150,278,1481,1909,2415,818,1028,4261,5165,694,1003,6862,4653,418,1028,6099,3308,184,910,4402,1459,35,641,2135,330,3,479,812,40,0,241,281,17526,2465,9736,29727,6,49,6014,6069,226,473,3299,3998,4221,1543,2264,8028,9804,1402,1880,13086,9145,880,1784,11809,6804,383,1436,8623,3394,90,923,4407,859,11,656,1526,132,0,313,445,34591,4831,18569,57991,Hills District
31402,0,24,1524,1548,135,351,994,1480,1658,872,925,3455,2643,542,651,3836,1939,272,574,2785,1585,147,397,2129,970,42,206,1218,411,3,125,539,95,0,73,168,9436,2253,5469,17158,9,80,1522,1611,267,486,864,1617,2111,858,995,3964,2735,518,946,4199,1951,259,765,2975,1494,117,650,2261,792,21,478,1291,289,8,404,701,49,0,235,284,9697,2347,6859,18903,9,104,3046,3159,402,837,1858,3097,3769,1730,1920,7419,5378,1060,1597,8035,3890,531,1339,5760,3079,264,1047,4390,1762,63,684,2509,700,11,529,1240,144,0,308,452,19133,4600,12328,36061,North Lakes
31403,4,16,1176,1196,60,204,849,1113,978,564,990,2532,1391,322,671,2384,1306,191,531,2028,1356,94,385,1835,788,27,228,1043,297,4,96,397,54,0,35,89,6234,1422,4961,12617,7,44,1130,1181,108,289,733,1130,1230,544,804,2578,1465,313,671,2449,1421,188,727,2336,1306,90,628,2024,603,11,445,1059,213,0,298,511,22,3,146,171,6375,1482,5582,13439,11,60,2306,2377,168,493,1582,2243,2208,1108,1794,5110,2856,635,1342,4833,2727,379,1258,4364,2662,184,1013,3859,1391,38,673,2102,510,4,394,908,76,3,181,260,12609,2904,10543,26056,Strathpine
31501,0,32,817,849,16,194,581,791,284,611,599,1494,638,579,543,1760,713,380,606,1699,606,181,601,1388,353,49,309,711,125,5,103,233,19,0,33,52,2754,2031,4192,8977,3,74,721,798,38,262,538,838,408,678,633,1719,731,565,509,1805,721,308,519,1548,584,140,408,1132,270,29,259,558,56,4,127,187,5,0,38,43,2816,2060,3752,8628,3,106,1538,1647,54,456,1119,1629,692,1289,1232,3213,1369,1144,1052,3565,1434,688,1125,3247,1190,321,1009,2520,623,78,568,1269,181,9,230,420,24,0,71,95,5570,4091,7944,17605,Far North
31502,0,32,839,871,38,276,660,974,664,700,817,2181,941,390,571,1902,979,245,594,1818,691,134,466,1291,410,36,261,707,138,6,123,267,13,0,25,38,3874,1819,4356,10049,3,64,658,725,98,383,484,965,837,695,685,2217,1018,339,479,1836,957,269,442,1668,626,99,334,1059,297,19,223,539,76,5,148,229,5,0,58,63,3917,1873,3511,9301,3,96,1497,1596,136,659,1144,1939,1501,1395,1502,4398,1959,729,1050,3738,1936,514,1036,3486,1317,233,800,2350,707,55,484,1246,214,11,271,496,18,0,83,101,7791,3692,7867,19350,Outback - North
31503,0,20,422,442,26,116,268,410,378,263,323,964,609,210,264,1083,757,145,336,1238,674,78,336,1088,441,30,279,750,193,3,160,356,43,0,41,84,3121,865,2429,6415,0,37,340,377,50,172,267,489,510,308,361,1179,703,213,262,1178,835,139,282,1256,623,53,279,955,362,12,234,608,125,6,255,386,16,0,94,110,3224,940,2374,6538,0,57,762,819,76,288,535,899,888,571,684,2143,1312,423,526,2261,1592,284,618,2494,1297,131,615,2043,803,42,513,1358,318,9,415,742,59,0,135,194,6345,1805,4803,12953,Outback - South
31601,0,14,1583,1597,40,130,860,1030,714,421,656,1791,1867,339,412,2618,2128,217,426,2771,1650,173,330,2153,1341,77,208,1626,909,24,211,1144,274,3,130,407,8923,1398,4816,15137,3,25,1518,1546,73,199,747,1019,1013,440,626,2079,2217,319,701,3237,2285,276,861,3422,1612,130,719,2461,1260,54,675,1989,675,7,757,1439,126,3,440,569,9264,1453,7044,17761,3,39,3101,3143,113,329,1607,2049,1727,861,1282,3870,4084,658,1113,5855,4413,493,1287,6193,3262,303,1049,4614,2601,131,883,3615,1584,31,968,2583,400,6,570,976,18187,2851,11860,32898,Buderim
31602,0,31,1955,1986,57,243,1143,1443,1085,762,1149,2996,2528,559,943,4030,2529,439,970,3938,2675,266,749,3690,2570,138,558,3266,1615,40,474,2129,374,5,221,600,13433,2483,8162,24078,4,66,1789,1859,105,362,958,1425,1538,831,1107,3476,2891,581,1216,4688,2778,446,1342,4566,2780,255,1260,4295,2451,111,1214,3776,1169,18,1232,2419,168,3,638,809,13884,2673,10756,27313,4,97,3744,3845,162,605,2101,2868,2623,1593,2256,6472,5419,1140,2159,8718,5307,885,2312,8504,5455,521,2009,7985,5021,249,1772,7042,2784,58,1706,4548,542,8,859,1409,27317,5156,18918,51391,Caloundra
31603,0,28,1297,1325,46,259,1148,1453,850,764,1316,2930,1531,529,960,3020,1531,347,982,2860,1822,262,817,2901,1368,100,494,1962,785,26,305,1116,182,0,134,316,8115,2315,7453,17883,6,61,1323,1390,102,414,1078,1594,1177,781,1224,3182,1667,499,1134,3300,1719,374,1344,3437,1811,214,1165,3190,1265,74,867,2206,526,16,741,1283,101,3,370,474,8374,2436,9246,20056,6,89,2620,2715,148,673,2226,3047,2027,1545,2540,6112,3198,1028,2094,6320,3250,721,2326,6297,3633,476,1982,6091,2633,174,1361,4168,1311,42,1046,2399,283,3,504,790,16489,4751,16699,37939,Maroochy
31102,0,25,1314,1339,77,241,866,1184,864,586,904,2354,1155,394,714,2263,1200,207,589,1996,1205,114,487,1806,858,49,278,1185,414,16,176,606,71,3,61,135,5844,1635,5389,12868,9,73,1179,1261,149,319,765,1233,1108,601,846,2555,1179,346,796,2321,1308,206,771,2285,1169,99,711,1979,731,31,532,1294,256,12,377,645,27,0,149,176,5936,1687,6126,13749,9,98,2493,2600,226,560,1631,2417,1972,1187,1750,4909,2334,740,1510,4584,2508,413,1360,4281,2374,213,1198,3785,1589,80,810,2479,670,28,553,1251,98,3,210,311,11780,3322,11515,26617,Beenleigh
31103,6,38,2835,2879,129,414,1910,2453,1790,1151,1824,4765,2707,720,1068,4495,2982,476,1024,4482,2408,220,659,3287,1226,58,340,1624,491,11,196,698,74,0,53,127,11813,3088,9909,24810,5,96,2581,2682,280,639,1567,2486,2317,1093,1631,5041,2882,702,1416,5000,3070,443,1271,4784,2189,185,948,3322,946,39,662,1647,308,3,435,746,40,0,158,198,12037,3200,10669,25906,11,134,5416,5561,409,1053,3477,4939,4107,2244,3455,9806,5589,1422,2484,9495,6052,919,2295,9266,4597,405,1607,6609,2172,97,1002,3271,799,14,631,1444,114,0,211,325,23850,6288,20578,50716,Browns Plains
31604,0,16,1788,1804,58,150,870,1078,847,509,842,2198,2014,559,791,3364,2473,468,954,3895,2497,320,813,3630,1860,106,506,2472,834,30,306,1170,165,0,106,271,10748,2158,6976,19882,3,55,1622,1680,110,224,653,987,1250,569,772,2591,2341,570,1079,3990,2809,488,1210,4507,2481,283,1076,3840,1536,77,809,2422,560,12,615,1187,67,0,314,381,11157,2278,8150,21585,3,71,3410,3484,168,374,1523,2065,2097,1078,1614,4789,4355,1129,1870,7354,5282,956,2164,8402,4978,603,1889,7470,3396,183,1315,4894,1394,42,921,2357,232,0,420,652,21905,4436,15126,41467,Nambour - Pomona
31605,0,9,932,941,16,101,491,608,371,321,539,1231,1154,338,488,1980,1274,291,560,2125,1482,229,460,2171,1358,113,323,1794,688,24,201,913,162,3,101,266,6505,1429,4095,12029,0,29,893,922,37,146,399,582,556,366,497,1419,1389,360,720,2469,1496,286,861,2643,1555,202,766,2523,1170,55,648,1873,445,14,571,1030,81,3,295,379,6729,1461,5650,13840,0,38,1825,1863,53,247,890,1190,927,687,1036,2650,2543,698,1208,4449,2770,577,1421,4768,3037,431,1226,4694,2528,168,971,3667,1133,38,772,1943,243,6,396,645,13234,2890,9745,25869,Noosa
31606,0,13,1418,1431,47,102,629,778,620,395,559,1574,1625,438,627,2690,1947,391,642,2980,2090,257,636,2983,1725,115,416,2256,759,16,224,999,131,0,105,236,8944,1727,5256,15927,0,34,1305,1339,76,160,506,742,884,431,601,1916,2018,481,732,3231,2154,408,884,3446,2216,237,800,3253,1424,67,660,2151,471,9,403,883,65,0,214,279,9308,1827,6105,17240,0,47,2723,2770,123,262,1135,1520,1504,826,1160,3490,3643,919,1359,5921,4101,799,1526,6426,4306,494,1436,6236,3149,182,1076,4407,1230,25,627,1882,196,0,319,515,18252,3554,11361,33167,Sunshine Coast Hinterland
31701,0,86,4442,4528,262,738,2710,3710,3205,1459,2612,7276,5071,831,1785,7687,5365,590,1890,7845,4907,333,1452,6692,3532,117,967,4616,1859,30,663,2552,438,7,282,727,24639,4191,16803,45633,19,180,4222,4421,537,1016,2494,4047,4037,1371,2571,7979,5710,798,2417,8925,5750,631,2544,8925,4815,264,2263,7342,3098,77,2026,5201,1335,26,2101,3462,196,5,1002,1203,25497,4368,21640,51505,19,266,8664,8949,799,1754,5204,7757,7242,2830,5183,15255,10781,1629,4202,16612,11115,1221,4434,16770,9722,597,3715,14034,6630,194,2993,9817,3194,56,2764,6014,634,12,1284,1930,50136,8559,38443,97138,Toowoomba
31801,0,19,1311,1330,25,177,678,880,681,379,689,1749,1361,375,631,2367,1625,278,728,2631,1733,189,698,2620,1337,72,482,1891,705,14,270,989,147,3,82,232,7614,1506,5569,14689,0,66,1127,1193,87,230,492,809,952,439,645,2036,1578,381,605,2564,1808,276,619,2703,1769,137,607,2513,1161,53,607,1821,461,15,697,1173,37,0,314,351,7853,1597,5713,15163,0,85,2438,2523,112,407,1170,1689,1633,818,1334,3785,2939,756,1236,4931,3433,554,1347,5334,3502,326,1305,5133,2498,125,1089,3712,1166,29,967,2162,184,3,396,583,15467,3103,11282,29852,Charters Towers - Ayr - Ingham
31802,4,119,5816,5939,221,1246,4259,5726,3679,2799,4022,10500,6044,1703,2748,10495,6023,1096,2754,9873,5256,607,2021,7884,3153,181,1158,4492,1345,27,684,2056,251,3,218,472,25976,7781,23680,57437,20,294,5330,5644,510,1836,3811,6157,5039,2898,3715,11652,6977,1709,3071,11757,6535,1149,3061,10745,4967,500,2390,7857,2597,123,1776,4496,914,16,1592,2522,128,0,691,819,27687,8525,25437,61649,24,413,11146,11583,731,3082,8070,11883,8718,5697,7737,22152,13021,3412,5819,22252,12558,2245,5815,20618,10223,1107,4411,15741,5750,304,2934,8988,2259,43,2276,4578,379,3,909,1291,53663,16306,49117,119086,Townsville
31901,6,52,2559,2617,109,350,1241,1700,1267,727,1325,3319,2486,564,1154,4204,3068,472,1352,4892,3549,364,1170,5083,3155,202,943,4300,1581,43,640,2264,312,4,241,557,15533,2778,10625,28936,12,122,2354,2488,215,508,1090,1813,1774,780,1438,3992,2983,584,1476,5043,3543,490,1616,5649,3652,330,1427,5409,2730,127,1443,4300,1078,22,1271,2371,146,4,569,719,16133,2967,12684,31784,18,174,4913,5105,324,858,2331,3513,3041,1507,2763,7311,5469,1148,2630,9247,6611,962,2968,10541,7201,694,2597,10492,5885,329,2386,8600,2659,65,1911,4635,458,8,810,1276,31666,5745,23309,60720,Bundaberg
31902,4,38,1265,1307,55,202,652,909,707,418,684,1809,1346,380,718,2444,1720,294,849,2863,2096,210,872,3178,1778,126,686,2590,730,26,360,1116,143,3,112,258,8579,1697,6198,16474,7,85,1158,1250,124,284,519,927,981,435,675,2091,1633,406,759,2798,1947,280,810,3037,2199,199,810,3208,1419,79,710,2208,456,10,630,1096,56,3,262,321,8822,1781,6333,16936,11,123,2423,2557,179,486,1171,1836,1688,853,1359,3900,2979,786,1477,5242,3667,574,1659,5900,4295,409,1682,6386,3197,205,1396,4798,1186,36,990,2212,199,6,374,579,17401,3478,12531,33410,Burnett
31903,5,34,1376,1415,63,138,577,778,709,397,595,1701,1330,371,632,2333,1687,287,843,2817,2007,239,751,2997,1712,95,584,2391,759,17,304,1080,127,4,101,232,8399,1582,5763,15744,12,59,1136,1207,112,226,473,811,1001,459,615,2075,1585,360,783,2728,1910,335,932,3177,2077,187,806,3070,1441,73,717,2231,466,13,555,1034,59,0,282,341,8663,1712,6299,16674,17,93,2512,2622,175,364,1050,1589,1710,856,1210,3776,2915,731,1415,5061,3597,622,1775,5994,4084,426,1557,6067,3153,168,1301,4622,1225,30,859,2114,186,4,383,573,17062,3294,12062,32418,Gympie - Cooloola
31904,0,33,1493,1526,35,192,710,937,647,438,740,1825,1427,389,654,2470,1791,327,741,2859,2128,251,722,3101,2357,139,598,3094,1194,40,401,1635,209,3,163,375,9788,1812,6222,17822,5,68,1403,1476,93,286,645,1024,927,497,841,2265,1767,407,1048,3222,2040,353,1091,3484,2372,210,1038,3620,2027,115,1008,3150,805,26,844,1675,99,3,348,450,10135,1965,8266,20366,5,101,2896,3002,128,478,1355,1961,1574,935,1581,4090,3194,796,1702,5692,3831,680,1832,6343,4500,461,1760,6721,4384,254,1606,6244,1999,66,1245,3310,308,6,511,825,19923,3777,14488,38188,Hervey Bay
31905,0,28,1192,1220,49,133,520,702,550,384,559,1493,1133,314,634,2081,1413,278,752,2443,2016,233,744,2993,1655,127,616,2398,685,29,328,1042,127,3,132,262,7628,1529,5477,14634,0,59,1048,1107,104,235,444,783,786,416,566,1768,1380,339,752,2471,1706,309,814,2829,2092,192,790,3074,1331,94,672,2097,449,14,594,1057,64,7,265,336,7912,1665,5945,15522,0,87,2240,2327,153,368,964,1485,1336,800,1125,3261,2513,653,1386,4552,3119,587,1566,5272,4108,425,1534,6067,2986,221,1288,4495,1134,43,922,2099,191,10,397,598,15540,3194,11422,30156,Maryborough
39797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (Qld)
39999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (Qld)
40304,0,47,5283,5330,143,618,3896,4657,3186,2222,3645,9053,5836,1595,2654,10085,6603,1044,2562,10209,6865,578,1955,9398,4292,191,977,5460,2092,59,634,2785,434,9,273,716,29451,6363,21879,57693,10,145,4816,4971,317,965,3134,4416,4295,2272,3154,9721,6395,1505,2924,10824,6937,1036,3207,11180,6732,499,2973,10204,3709,146,1991,5846,1424,26,1764,3214,224,0,846,1070,30043,6594,24809,61446,10,192,10099,10301,460,1583,7030,9073,7481,4494,6799,18774,12231,3100,5578,20909,13540,2080,5769,21389,13597,1077,4928,19602,8001,337,2968,11306,3516,85,2398,5999,658,9,1119,1786,59494,12957,46688,119139,Onkaparinga
40101,0,9,347,356,25,131,1284,1440,384,356,1119,1859,339,154,469,962,307,83,396,786,422,86,321,829,288,25,169,482,116,4,79,199,47,0,38,85,1928,848,4222,6998,3,17,367,387,50,168,1371,1589,468,339,909,1716,329,105,337,771,336,76,345,757,413,63,333,809,235,25,233,493,92,0,167,259,14,0,102,116,1940,793,4164,6897,3,26,714,743,75,299,2655,3029,852,695,2028,3575,668,259,806,1733,643,159,741,1543,835,149,654,1638,523,50,402,975,208,4,246,458,61,0,140,201,3868,1641,8386,13895,Adelaide City
40102,0,15,2266,2281,50,143,1472,1665,1142,608,939,2689,3046,604,758,4408,3394,568,940,4902,3202,390,739,4331,1894,115,373,2382,783,17,215,1015,155,3,99,257,13666,2463,7801,23930,3,46,2162,2211,108,241,1139,1488,1603,618,790,3011,3506,644,926,5076,3529,598,1101,5228,3138,328,1003,4469,1513,65,753,2331,498,14,647,1159,72,0,346,418,13970,2554,8867,25391,3,61,4428,4492,158,384,2611,3153,2745,1226,1729,5700,6552,1248,1684,9484,6923,1166,2041,10130,6340,718,1742,8800,3407,180,1126,4713,1281,31,862,2174,227,3,445,675,27636,5017,16668,49321,Adelaide Hills
